business_id,market_trend_score,industry_growth_rate,competitor_count,customer_acquisition_cost,customer_retention_rate,advertising_budget,brand_reputation_score,social_media_engagement,sentiment_score
MKT-03229,6,12.98,469,207.98,86.33,519398.27,4.76,487856,3.77
MKT-03230,4,5.33,163,241.01,50.07,4466812.9,2.44,514897,1.34
MKT-03231,6,1.75,406,58.61,61.79,3034583.28,2.65,988103,4.76
MKT-03232,2,13.42,472,16.99,84.11,2017921.49,2.53,183581,1.29
MKT-03233,1,5.15,485,480.58,76.97,3032642.96,1.65,863782,4.77
MKT-03234,10,2.1,50,157.07,62.99,2164343.81,4.39,707283,4.18
MKT-03235,10,13.79,78,362.83,72.78,4580399.63,2.55,403283,1.1
MKT-03236,4,-1.01,407,197.6,84.75,3661041.96,2.86,363550,1.64
MKT-03237,4,3.13,133,390.66,67.03,459730.7,2.65,466034,1.25
MKT-03238,8,3.02,353,301.1,70.52,4793514.73,1.47,418697,4.8
MKT-03239,2,5.58,438,356.8,86.1,2799012.97,1.99,826637,2.56
MKT-03240,3,7.17,323,158.38,57.96,1608790.16,3.37,89849,4.24
MKT-03241,7,1.91,187,227.94,81.43,2398390.69,2.8,79199,3.15
MKT-03242,3,5.89,392,35.09,53.43,2457672.8,3.11,16356,3.3
MKT-03243,7,2.81,373,195.63,52.13,1385289.07,4.12,375209,2.72
MKT-03244,9,13.36,158,493.9,84.85,2173143.33,2.87,378135,4.49
MKT-03245,6,8.72,12,105.9,78.34,2100231.44,2.37,292704,2.59
MKT-03246,5,0.5,372,68.65,91.96,4377833.69,1.3,547060,2.26
MKT-03247,8,1.75,420,261.22,74.31,2430215.55,2.62,812810,4.21
MKT-03248,9,9.2,329,183.9,74.89,489872.13,3.31,839165,3.11
MKT-03249,4,12.53,280,207.78,94.33,3047385.94,1.63,821184,1.08
MKT-03250,1,9.78,164,83.17,66.7,4790469.73,4.76,445077,2.23
MKT-03251,1,2.97,168,316.23,70.61,4538470.24,1.14,522385,4.66
MKT-03252,6,11.68,163,262.15,54.79,1826022.69,4.45,697870,4.47
MKT-03253,1,12.47,293,498.18,77.09,2645741.29,4.78,996287,1.08
MKT-03254,9,1.89,195,276.74,77.51,2818916.9,3.0,709900,2.71
MKT-03255,9,-4.17,397,250.18,53.01,1142965.92,2.91,265616,2.75
MKT-03256,4,14.28,341,329.37,55.31,2425830.6,2.53,781174,1.31
MKT-03257,3,9.93,360,136.5,80.16,62395.52,4.53,824786,4.64
MKT-03258,4,-1.73,55,143.98,88.37,2793062.22,2.61,698295,3.93
MKT-03259,9,10.22,315,197.99,94.55,4868844.61,2.81,956689,4.02
MKT-03260,2,9.77,337,10.75,70.25,3894561.98,3.51,382302,2.76
MKT-03261,5,0.67,471,189.71,64.74,3848973.81,4.19,68929,1.36
MKT-03262,1,3.45,368,213.77,90.67,2464227.2,1.72,298579,1.11
MKT-03263,10,9.09,333,225.67,87.82,3888386.04,1.99,571939,1.09
MKT-03264,8,6.83,21,154.06,70.7,1588174.01,3.55,287783,3.93
MKT-03265,9,13.35,77,63.48,77.57,4274914.11,1.77,660547,2.26
MKT-03266,2,0.03,245,5.04,73.67,2350094.05,4.22,673057,1.88
MKT-03267,3,14.87,260,290.49,77.52,2266581.38,2.7,257327,1.26
MKT-03268,7,0.1,46,223.92,61.11,1415064.98,2.68,401853,4.82
MKT-03269,6,9.21,483,216.89,68.28,2243308.07,4.84,295123,4.96
MKT-03270,8,13.31,495,494.08,81.95,1434811.81,4.44,343775,3.2
MKT-03271,10,4.66,109,468.6,85.15,2905169.41,2.74,572836,1.45
MKT-03272,6,11.1,434,108.85,90.34,3100361.27,3.11,117933,4.6
MKT-03273,9,-4.42,17,467.86,63.63,1582470.63,4.25,929491,4.48
MKT-03274,7,13.69,491,65.35,74.88,3252059.17,4.59,817775,3.61
MKT-03275,5,-4.73,319,493.75,76.65,1962273.58,3.08,277328,1.77
MKT-03276,4,5.89,27,154.5,58.2,2113913.46,2.7,32300,1.54
MKT-03277,8,4.83,84,426.81,70.44,2287189.32,3.58,932583,1.01
MKT-03278,1,8.18,204,95.41,71.6,1794780.66,1.64,544981,4.31
MKT-03279,5,11.75,258,413.34,58.29,3237860.63,4.94,611625,4.42
MKT-03280,2,1.07,492,466.06,91.37,1142222.01,4.72,427886,1.54
MKT-03281,8,6.54,57,198.25,73.49,3368084.67,4.65,970453,1.78
MKT-03282,6,2.7,300,224.05,60.18,4761540.45,1.31,996030,2.65
MKT-03283,10,2.57,371,337.75,69.46,1402214.43,4.39,507241,1.73
MKT-03284,4,11.52,206,345.61,71.01,396554.38,2.84,587779,1.66
MKT-03285,10,2.67,269,158.0,67.49,3834501.15,2.35,925159,2.65
MKT-03286,5,6.5,127,425.01,60.99,3347848.31,1.64,341063,1.39
MKT-03287,2,13.63,127,292.21,81.76,4176882.14,3.48,390657,2.44
MKT-03288,2,-3.63,216,222.1,75.71,4459518.68,2.34,594183,4.0
MKT-03289,8,11.55,251,265.0,72.26,3129197.68,1.47,413647,4.7
MKT-03290,1,-0.88,115,421.08,73.0,1393134.55,3.84,426720,2.75
MKT-03291,3,3.17,434,396.61,91.47,4541489.5,4.67,778789,1.22
MKT-03292,5,14.18,424,64.73,78.79,3807693.52,4.22,817416,4.32
MKT-03293,1,-2.09,358,421.69,64.36,2321662.44,4.44,449920,4.53
MKT-03294,5,3.06,133,406.45,93.71,3718736.65,1.35,121063,1.83
MKT-03295,10,1.82,384,476.41,54.05,3014979.29,4.67,87274,3.46
MKT-03296,10,7.96,173,168.57,94.83,455051.69,1.59,884566,1.93
MKT-03297,7,13.95,78,85.07,89.86,3125561.31,3.6,139095,4.55
MKT-03298,3,4.11,216,224.93,57.64,2791721.81,1.7,316415,4.43
MKT-03299,10,-1.01,59,390.16,90.42,1513199.91,4.54,55299,4.9
MKT-03300,5,9.48,180,211.14,50.05,3395549.76,4.67,179924,4.63
MKT-03301,5,10.99,456,44.85,64.01,1694955.43,4.0,309272,1.02
MKT-03302,1,-3.53,408,291.2,84.51,1564681.57,4.97,353372,2.19
MKT-03303,5,8.69,276,303.36,71.05,2574607.56,1.51,660923,1.32
MKT-03304,7,13.5,453,232.62,90.05,3837762.85,3.56,507643,1.7
MKT-03305,1,0.06,411,150.48,78.86,3059150.73,4.22,103221,2.11
MKT-03306,2,-2.92,32,426.98,87.44,1274149.6,2.99,909135,3.74
MKT-03307,8,13.77,282,261.33,69.44,2980607.99,4.42,292701,1.13
MKT-03308,1,-2.38,443,30.06,53.95,2061480.98,3.93,881303,2.23
MKT-03309,9,4.19,443,328.51,53.2,4849436.7,1.21,123903,1.56
MKT-03310,7,10.09,71,298.42,73.01,3626500.54,3.56,213834,3.81
MKT-03311,9,5.12,463,168.19,85.44,819816.82,2.18,221085,3.12
MKT-03312,6,7.76,280,469.26,72.38,2543638.88,2.91,990563,3.35
MKT-03313,7,10.38,109,493.98,91.93,3995446.99,1.16,366974,2.9
MKT-03314,1,-4.52,419,303.62,89.04,3858124.11,1.34,458373,1.22
MKT-03315,5,7.24,333,151.81,76.41,2818750.25,2.28,305908,3.44
MKT-03316,5,2.64,347,19.53,86.69,2332311.17,3.76,323578,2.55
MKT-03317,10,10.47,10,234.49,83.68,3285717.44,2.26,396845,1.59
MKT-03318,9,8.0,452,417.22,92.25,2609890.8,4.13,507856,4.06
MKT-03319,2,-1.58,212,463.87,60.7,2156008.72,3.73,357011,2.41
MKT-03320,1,4.67,445,429.41,61.01,2287963.8,3.03,390197,3.85
MKT-03321,5,10.95,74,378.24,75.59,1370414.22,3.59,880510,4.76
MKT-03322,1,10.75,21,369.65,64.43,1392774.68,1.11,158180,4.53
MKT-03323,3,2.32,382,497.69,65.43,3166887.53,4.19,321683,1.82
MKT-03324,5,5.88,481,76.35,59.74,4369302.56,3.7,254781,1.44
MKT-03325,7,4.95,319,113.5,74.32,1540712.7,3.17,838315,3.32
MKT-03326,7,5.03,128,265.52,81.75,3583345.51,4.17,281205,3.48
MKT-03327,1,7.52,91,236.95,54.55,2729608.47,2.87,787786,2.9
MKT-03328,7,-2.44,44,22.44,81.33,4983158.03,2.35,266623,4.14
MKT-03329,3,12.73,107,200.3,61.41,3857963.06,1.21,237964,2.13
MKT-03330,7,11.67,367,289.16,54.45,3822139.13,2.14,237671,4.04
MKT-03331,5,3.9,197,298.86,89.76,794382.52,3.96,219526,2.57
MKT-03332,1,13.06,81,23.43,88.17,2227620.5,2.86,134187,1.57
MKT-03333,5,-0.03,108,319.37,81.13,93417.78,4.2,807361,1.23
MKT-03334,9,0.41,245,244.59,63.05,4589273.45,2.21,504390,2.25
MKT-03335,6,11.85,390,128.73,82.73,1225914.67,2.89,630790,4.82
MKT-03336,5,13.71,108,330.21,84.82,836812.92,2.43,216375,3.47
MKT-03337,9,8.36,302,45.94,68.6,3497263.96,3.54,239350,4.12
MKT-03338,2,13.56,453,39.14,74.41,3076397.3,2.59,524191,3.8
MKT-03339,3,10.64,238,289.26,74.86,190812.3,1.49,464576,2.1
MKT-03340,10,7.32,115,247.46,80.12,4787260.12,2.54,279828,2.1
MKT-03341,8,11.99,140,26.44,82.56,94066.96,1.74,880840,3.92
MKT-03342,1,4.97,481,163.0,88.38,4277465.41,4.57,259695,4.83
MKT-03343,9,4.68,444,75.72,66.18,2570278.63,3.28,131589,2.9
MKT-03344,8,4.72,343,316.61,78.59,4888792.54,1.1,103983,4.42
MKT-03345,9,6.34,385,154.47,88.09,1533363.27,3.26,441839,1.77
MKT-03346,6,10.98,248,61.23,60.24,2657753.46,2.75,871000,3.94
MKT-03347,4,12.45,234,281.37,92.63,3353655.48,2.86,858102,2.88
MKT-03348,3,1.04,236,307.1,92.64,2245104.08,3.88,320147,3.15
MKT-03349,2,13.27,336,401.64,82.92,4365621.78,1.27,477668,1.77
MKT-03350,3,4.13,140,409.05,51.66,4756996.46,3.43,130362,4.42
MKT-03351,10,-0.94,292,411.57,52.22,4146907.19,1.59,41494,4.44
MKT-03352,7,-3.75,264,15.37,53.03,60870.6,3.75,626977,4.02
MKT-03353,4,-1.5,416,439.0,70.77,2735015.97,2.84,717398,3.79
MKT-03354,4,-0.81,193,30.88,83.22,4558349.52,1.83,961232,3.52
MKT-03355,6,-3.31,375,384.41,80.03,902233.3,3.66,579148,2.97
MKT-03356,6,2.5,310,413.56,73.58,2286030.82,4.9,96633,3.57
MKT-03357,6,3.32,310,171.5,94.55,2795307.45,1.3,690001,3.74
MKT-03358,5,0.03,290,35.36,66.6,4735153.37,4.03,451448,3.89
MKT-03359,3,11.16,161,138.88,50.28,4624017.27,4.25,411354,3.85
MKT-03360,5,8.28,259,169.35,66.95,2791123.53,2.66,415415,4.7
MKT-03361,2,12.42,156,456.99,88.95,116882.13,3.67,5591,2.12
MKT-03362,6,1.86,120,490.07,71.11,2460264.48,4.97,318292,1.15
MKT-03363,7,-4.5,381,422.62,74.99,3056264.34,2.45,909700,1.02
MKT-03364,3,14.79,163,306.29,77.58,4277608.61,2.47,967022,2.09
MKT-03365,4,6.03,196,41.16,74.22,2825564.52,3.33,964235,3.38
MKT-03366,8,-4.94,232,430.63,89.3,2782845.7,2.81,741635,2.32
MKT-03367,8,5.51,220,201.94,77.41,3997440.39,3.59,835631,2.34
MKT-03368,1,3.44,395,164.98,69.9,3623865.04,4.81,256208,1.75
MKT-03369,8,11.8,434,340.73,67.99,1266054.01,1.86,980219,1.09
MKT-03370,6,11.83,488,326.67,50.79,4623352.8,4.24,129493,1.91
MKT-03371,10,3.79,270,340.36,52.2,3141567.26,1.22,604378,3.21
MKT-03372,9,13.39,382,47.01,77.46,1037022.21,1.66,246344,2.42
MKT-03373,2,9.05,313,44.91,58.28,2968187.9,4.22,442909,2.36
MKT-03374,8,2.04,417,252.77,70.51,1876291.54,1.24,336070,4.07
MKT-03375,10,5.86,78,449.61,78.0,3647551.89,2.03,241330,2.37
MKT-03376,1,2.48,476,400.0,78.41,3106908.38,1.47,417209,3.66
MKT-03377,5,-2.85,404,363.03,89.96,2698797.29,1.29,3788,2.34
MKT-03378,1,1.27,133,286.9,83.84,4500169.64,3.46,253749,2.75
MKT-03379,8,3.05,402,181.76,81.71,4655918.92,3.79,83533,3.72
MKT-03380,7,10.99,473,432.17,71.34,1241836.09,3.45,601264,2.72
MKT-03381,2,-3.77,352,326.3,52.26,1490272.12,2.7,475464,2.14
MKT-03382,6,13.27,349,293.56,81.12,1403946.85,2.77,914474,1.23
MKT-03383,2,3.11,156,299.57,58.59,2855250.97,1.17,682596,2.07
MKT-03384,4,10.92,413,453.49,85.43,3287271.53,2.76,852999,2.55
MKT-03385,10,7.73,132,145.03,65.17,186299.33,4.04,676203,4.25
MKT-03386,10,8.07,213,347.82,65.27,3134395.48,3.55,800027,1.49
MKT-03387,4,-1.75,227,338.14,89.09,2799451.04,4.63,70593,1.47
MKT-03388,7,8.56,455,13.56,64.55,4442961.4,3.26,756431,2.06
MKT-03389,3,8.87,200,348.77,72.09,3684377.12,3.58,228314,1.36
MKT-03390,9,-3.42,472,101.1,61.52,1034358.34,3.27,295863,2.36
MKT-03391,1,4.85,262,236.07,74.05,3162383.57,2.49,591000,2.58
MKT-03392,1,10.57,382,365.71,76.54,1496693.18,1.12,310840,2.88
MKT-03393,8,8.78,95,477.72,85.96,842501.5,2.98,487892,3.12
MKT-03394,6,1.96,194,354.63,55.57,2745762.5,3.93,549597,4.84
MKT-03395,9,3.89,453,84.99,60.24,2064073.33,1.34,961937,3.9
MKT-03396,4,11.59,394,95.9,65.9,4587708.05,2.53,317552,1.43
MKT-03397,6,14.28,395,305.66,62.36,3436433.77,4.04,925610,2.18
MKT-03398,3,10.34,224,268.3,82.48,3896550.39,3.51,418567,2.65
MKT-03399,7,11.1,193,305.86,81.46,3935850.21,2.76,684118,3.8
MKT-03400,10,-1.54,279,284.72,66.17,3505377.58,1.98,964924,4.53
MKT-03401,3,-1.21,388,7.95,89.84,81680.36,4.64,573047,2.76
MKT-03402,10,9.54,443,360.69,75.71,2260554.28,4.02,394128,3.49
MKT-03403,9,14.14,312,340.52,81.93,4373212.68,4.21,636199,4.22
MKT-03404,8,2.96,77,283.07,80.97,4778030.6,1.08,738545,1.55
MKT-03405,1,7.54,320,283.24,56.57,338211.49,1.65,198766,4.34
MKT-03406,6,6.57,214,389.17,92.74,3682426.82,4.45,485137,1.95
MKT-03407,3,-2.58,37,365.59,65.06,4805643.81,4.59,941860,1.37
MKT-03408,4,-2.8,143,360.94,92.98,811112.7,1.92,237061,3.86
MKT-03409,1,12.53,410,190.02,88.79,4185593.15,3.27,930238,1.42
MKT-03410,1,8.99,453,71.59,70.2,4265783.29,3.82,952949,2.41
MKT-03411,5,2.01,169,494.35,81.09,2945891.37,1.89,650253,4.06
MKT-03412,2,3.93,65,276.78,84.7,2639924.24,2.25,820963,4.49
MKT-03413,4,-4.0,472,218.28,79.29,4707654.62,3.65,42435,2.36
MKT-03414,2,8.29,490,461.11,72.45,3920506.25,2.16,966191,3.08
MKT-03415,10,12.6,414,307.71,74.66,4062553.15,4.23,899586,1.04
MKT-03416,6,11.9,305,279.26,83.12,654767.25,3.94,800676,2.96
MKT-03417,3,5.01,60,462.96,64.37,3808556.58,1.98,843687,3.93
MKT-03418,1,-1.95,461,353.4,88.61,2499721.69,2.23,45944,1.34
MKT-03419,3,-1.66,325,479.37,63.09,3271664.2,4.04,252933,4.29
MKT-03420,2,11.21,75,290.39,66.39,991396.59,2.02,275199,1.23
MKT-03421,7,14.8,411,304.35,68.46,2808707.89,4.59,47067,3.66
MKT-03422,7,-0.22,294,45.09,50.08,557445.14,2.59,282719,2.66
MKT-03423,5,13.62,98,72.51,70.89,218041.87,1.65,631581,3.2
MKT-03424,6,2.23,246,314.57,50.11,3717650.85,2.56,476692,3.39
MKT-03425,5,3.46,228,286.91,51.53,2986661.13,1.82,120606,1.08
MKT-03426,5,5.46,270,420.55,77.56,4767851.82,3.8,369626,4.89
MKT-03427,6,4.74,167,348.54,93.07,1415881.09,3.61,161962,3.75
MKT-03428,9,14.45,200,169.33,61.81,4491464.28,1.04,74416,4.57
MKT-03429,6,-2.9,458,112.58,77.67,1472355.0,4.36,536154,3.49
MKT-03430,10,1.7,283,15.72,70.65,2078151.11,4.67,135611,4.68
MKT-03431,1,1.53,230,393.07,52.3,3272351.33,4.36,331086,1.68
MKT-03432,8,1.56,327,282.24,78.59,3090745.39,1.65,943860,2.45
MKT-03433,3,-1.19,100,10.32,73.09,3895386.83,3.79,462680,4.03
MKT-03434,3,-2.63,84,450.96,84.0,1736440.47,3.99,902314,3.11
MKT-03435,6,3.19,158,101.39,57.6,2654440.41,3.21,964129,1.47
MKT-03436,10,10.32,342,322.94,72.54,3378179.21,2.98,638002,2.58
MKT-03437,8,-0.38,75,166.94,84.92,2285911.77,3.73,569660,1.62
MKT-03438,5,-2.83,345,142.18,53.67,734095.24,2.88,967677,1.97
MKT-03439,5,12.41,199,408.13,59.0,774461.62,2.02,53184,1.04
MKT-03440,10,0.62,310,467.22,82.02,3954440.64,4.56,999543,3.84
MKT-03441,10,0.97,202,82.33,93.6,2631693.2,3.35,746297,2.0
MKT-03442,9,3.26,154,146.57,70.13,3726212.92,1.38,923325,4.81
MKT-03443,9,-4.79,364,106.52,57.23,827204.1,1.42,95785,2.08
MKT-03444,7,11.75,216,477.71,87.8,3433321.46,2.52,159289,2.1
MKT-03445,3,-0.79,237,387.68,63.31,4907231.1,4.91,899362,3.43
MKT-03446,1,-3.87,458,243.39,68.43,3428915.4,3.21,448489,3.34
MKT-03447,10,13.02,360,11.79,67.93,2892290.92,2.61,352045,2.01
MKT-03448,10,6.09,472,250.12,52.28,2696280.8,1.47,484888,3.09
MKT-03449,3,13.75,18,379.84,54.11,3782796.93,3.75,351636,2.22
MKT-03450,3,5.27,423,109.43,68.63,4128636.47,1.37,603361,2.14
MKT-03451,5,11.05,285,14.68,51.38,870995.41,2.27,912818,3.66
MKT-03452,5,5.23,155,95.57,82.63,320073.73,1.04,162061,2.88
MKT-03453,3,5.84,391,340.74,88.38,4777880.82,1.13,852616,3.3
MKT-03454,2,14.1,374,265.68,81.4,1223428.21,3.94,711216,3.43
MKT-03455,8,9.25,372,294.81,54.13,4869281.18,2.24,11223,2.99
MKT-03456,8,2.88,360,474.96,73.13,856548.91,1.29,786528,3.9
MKT-03457,10,0.01,172,378.84,78.26,4060438.68,1.89,605972,2.28
MKT-03458,6,9.78,391,405.54,80.54,4259823.75,4.91,578024,2.7
MKT-03459,3,2.39,106,461.61,72.76,3394721.07,2.99,483783,3.0
MKT-03460,10,11.64,20,98.96,77.12,3781137.98,2.13,709574,1.04
MKT-03461,1,-1.64,368,462.17,78.12,2686689.11,4.83,229518,2.63
MKT-03462,5,3.6,318,499.38,58.37,1428797.1,2.76,892538,3.12
MKT-03463,1,6.36,331,378.38,50.9,4894531.03,3.88,782253,4.84
MKT-03464,3,-2.34,90,379.13,78.84,4566025.27,1.49,371483,2.98
MKT-03465,10,-3.79,434,395.61,59.18,320891.97,3.33,590825,1.81
MKT-03466,3,8.11,108,256.58,93.66,4789742.43,2.28,217295,1.74
MKT-03467,9,-4.04,38,493.1,52.19,616840.04,2.4,766828,1.23
MKT-03468,6,-1.91,241,362.34,87.41,4194923.3,2.25,896481,3.19
MKT-03469,8,11.28,337,163.06,64.44,3687599.82,1.96,34186,2.78
MKT-03470,2,9.96,199,458.96,64.91,241695.2,4.73,188827,2.71
MKT-03471,1,2.28,254,339.22,64.78,3075143.02,2.09,13667,4.52
MKT-03472,8,12.34,268,381.67,57.4,2189586.88,3.83,735590,2.33
MKT-03473,1,12.73,96,419.55,79.97,4169815.93,3.11,371511,4.52
MKT-03474,1,9.87,415,417.71,92.13,4604687.24,2.08,330531,3.33
MKT-03475,3,11.53,337,50.59,79.35,1029166.2,2.5,476927,3.39
MKT-03476,4,14.92,96,368.04,64.81,4807279.46,3.95,493692,3.83
MKT-03477,2,-4.05,489,108.81,58.47,4829538.6,2.42,909946,4.31
MKT-03478,9,11.6,260,159.69,73.61,3562947.46,4.4,23156,1.37
MKT-03479,8,14.41,474,380.81,74.41,1145566.61,1.79,726091,1.59
MKT-03480,5,10.0,101,292.1,79.95,491245.22,4.14,218752,1.06
MKT-03481,5,-1.84,31,258.96,55.98,1358309.58,4.82,177429,4.19
MKT-03482,4,-4.43,89,10.21,52.83,2900644.79,3.72,294526,1.24
MKT-03483,5,0.9,355,26.59,78.76,2837712.22,3.78,196510,2.47
MKT-03484,3,11.58,494,148.44,56.13,809161.81,1.22,680902,3.4
MKT-03485,9,-4.17,165,230.96,66.43,205928.82,4.57,921683,2.39
MKT-03486,7,7.69,38,116.21,78.19,3025916.45,4.47,349038,2.12
MKT-03487,3,4.03,167,27.25,87.54,4919605.27,3.1,933799,3.54
MKT-03488,4,7.09,445,161.61,67.86,3272786.88,4.93,187154,4.82
MKT-03489,9,-0.2,350,333.67,94.54,494625.24,3.41,540761,2.87
MKT-03490,9,14.65,334,298.4,61.87,2278152.61,1.41,488578,4.38
MKT-03491,6,4.44,361,359.03,57.08,4458875.15,3.86,109086,2.71
MKT-03492,1,2.02,57,446.4,65.8,4639936.84,3.03,359582,1.85
MKT-03493,8,-3.63,227,8.85,87.86,338111.69,2.32,5368,1.68
MKT-03494,10,-0.31,369,415.72,53.95,2452771.81,2.94,466060,2.69
MKT-03495,8,-0.27,123,92.21,89.23,2735962.31,4.11,447193,1.8
MKT-03496,1,10.16,58,414.72,88.24,1158583.03,1.57,647479,2.07
MKT-03497,8,2.36,285,159.43,73.35,1294720.77,2.58,452931,4.6
MKT-03498,1,9.26,25,312.11,76.02,4755962.61,2.96,916687,4.76
MKT-03499,5,11.5,464,487.3,52.5,164713.32,2.89,30029,3.78
MKT-03500,10,11.28,367,14.28,59.71,423501.6,2.76,733380,1.4
MKT-03501,6,12.33,356,107.74,74.16,1398137.6,4.32,993174,4.45
MKT-03502,2,1.18,141,318.73,59.54,1327436.49,2.82,392292,3.45
MKT-03503,6,10.59,81,282.41,88.79,67857.98,2.71,744318,4.72
MKT-03504,3,0.65,110,7.11,61.85,33898.98,4.55,344681,1.46
MKT-03505,7,0.23,386,460.06,60.89,1943380.34,2.32,730324,1.3
MKT-03506,5,10.46,363,207.35,64.14,80939.44,2.59,978188,1.02
MKT-03507,6,14.97,387,336.11,82.1,423347.1,2.42,85862,4.14
MKT-03508,2,4.11,447,330.41,84.86,3712486.35,3.16,284766,1.13
MKT-03509,5,3.18,445,119.55,59.54,1611685.88,1.31,425695,4.77
MKT-03510,1,7.25,495,451.03,72.08,3948490.65,4.64,751221,2.91
MKT-03511,6,-1.76,128,199.85,59.95,752393.46,2.56,463969,2.4
MKT-03512,7,-2.42,269,318.99,89.74,2292967.25,3.8,82586,2.7
MKT-03513,5,-0.27,222,196.78,51.75,3519858.66,4.59,285272,1.86
MKT-03514,5,10.5,425,423.27,91.04,1503152.21,1.96,714692,1.37
MKT-03515,9,8.09,380,254.29,76.84,3329621.75,2.96,655480,1.3
MKT-03516,7,8.79,353,213.99,72.1,24223.17,2.62,34985,2.52
MKT-03517,1,5.22,279,238.91,70.22,3902626.09,4.58,273950,3.67
MKT-03518,7,6.39,132,435.49,82.28,980690.94,3.03,407290,4.47
MKT-03519,7,9.96,318,128.39,92.86,125853.86,4.59,485213,4.46
MKT-03520,5,3.37,24,223.89,57.95,3432130.83,1.79,345344,4.11
MKT-03521,9,1.41,330,186.3,53.67,1647204.27,2.42,240695,4.82
MKT-03522,4,11.94,34,188.83,94.2,691560.61,1.04,515015,3.68
MKT-03523,4,-3.34,321,163.19,58.03,2252590.37,2.31,630446,1.52
MKT-03524,5,1.99,142,431.77,94.57,3377688.28,1.94,511002,1.72
MKT-03525,3,1.87,451,310.49,92.18,880536.03,3.08,214808,2.69
MKT-03526,6,4.14,60,228.89,83.78,1648832.56,4.45,264111,3.84
MKT-03527,3,7.81,204,304.3,63.0,4552343.76,4.92,400181,2.34
MKT-03528,6,1.4,388,375.6,61.19,189388.38,2.88,509786,1.61
MKT-03529,10,-3.79,168,143.27,75.61,1766672.38,1.57,389495,2.12
MKT-03530,4,12.49,214,159.54,57.78,3726182.47,1.69,258718,4.67
MKT-03531,10,6.62,237,424.51,82.13,3865855.18,1.74,549263,2.27
MKT-03532,8,11.16,412,311.14,94.94,1952053.72,4.82,155001,3.58
MKT-03533,8,-3.68,64,186.6,50.87,3293596.19,4.73,845902,3.39
MKT-03534,1,0.81,396,21.32,89.94,371409.52,4.54,668467,4.73
MKT-03535,2,4.06,219,345.35,87.66,1298109.15,3.89,712356,3.7
MKT-03536,2,12.58,481,248.45,78.48,3259035.27,3.77,286694,4.99
MKT-03537,9,6.96,35,315.45,63.21,3099653.2,2.17,923652,4.2
MKT-03538,8,7.21,18,322.89,93.05,1015980.84,1.84,838729,4.93
MKT-03539,7,1.92,219,438.93,88.87,3409027.12,2.31,547743,3.98
MKT-03540,10,8.65,335,364.24,56.72,4896716.45,3.01,433399,4.73
MKT-03541,10,3.73,134,481.12,92.9,2884784.62,4.96,277169,4.7
MKT-03542,3,7.59,109,236.32,92.14,2884342.45,2.01,744635,3.03
MKT-03543,6,9.49,197,411.54,55.86,957842.03,1.42,709115,4.58
MKT-03544,2,6.29,411,214.18,65.03,3265438.16,4.24,982744,4.3
MKT-03545,6,-3.89,321,496.84,50.37,3079690.12,3.95,789285,1.82
MKT-03546,7,-2.6,158,400.63,74.54,3913091.01,2.11,310523,1.51
MKT-03547,3,3.09,273,210.6,72.03,1032923.21,1.16,258354,3.98
MKT-03548,6,-4.55,416,74.29,92.64,2322619.04,3.37,129574,2.29
MKT-03549,5,3.63,43,304.66,89.35,1117824.34,1.99,66532,1.54
MKT-03550,10,4.33,202,361.31,65.8,691274.69,4.63,552480,1.09
MKT-03551,6,-2.35,185,67.03,73.83,2235169.5,3.9,481833,1.42
MKT-03552,9,12.6,27,403.64,60.43,2199914.74,4.79,711455,3.68
MKT-03553,8,1.44,320,247.46,90.62,3317013.53,3.31,629302,4.02
MKT-03554,7,6.64,332,374.2,53.17,2758429.87,1.67,894672,1.45
MKT-03555,9,-0.25,85,424.79,52.45,650774.4,4.81,700173,1.45
MKT-03556,10,14.55,352,28.92,62.6,3381830.43,4.64,453475,1.42
MKT-03557,1,-1.46,196,148.16,75.04,4471107.53,2.7,826119,3.72
MKT-03558,9,9.69,389,352.98,71.13,2602508.32,1.22,490681,3.04
MKT-03559,10,-0.48,178,499.95,88.04,4821759.82,3.47,974297,3.99
MKT-03560,10,2.45,408,437.92,55.65,1573110.28,4.24,76713,4.8
MKT-03561,4,3.42,25,156.79,55.4,2999189.67,3.51,594766,4.27
MKT-03562,4,-4.66,85,74.47,78.83,2373164.56,4.47,912110,4.2
MKT-03563,4,-2.0,306,120.5,66.88,4628533.15,1.92,908391,4.94
MKT-03564,1,-4.68,272,483.3,81.68,4555298.96,2.65,102956,4.81
MKT-03565,6,6.09,231,260.99,58.42,848032.68,1.52,105356,1.12
MKT-03566,4,9.78,411,59.75,50.07,4554453.5,2.77,317500,2.76
MKT-03567,9,0.46,281,149.12,57.47,3239475.3,1.44,229786,2.23
MKT-03568,10,12.32,346,197.66,55.45,1224354.09,1.11,419890,4.13
MKT-03569,1,-1.82,423,228.02,62.21,2078458.64,3.58,305207,3.51
MKT-03570,9,11.67,263,490.48,64.02,3841268.4,2.84,487421,1.41
MKT-03571,2,-0.44,351,466.04,51.62,4156699.4,4.33,164641,1.04
MKT-03572,10,5.15,309,188.03,64.47,2061757.68,3.99,814485,1.06
MKT-03573,2,12.76,320,271.67,77.13,4867903.94,2.09,576582,3.57
MKT-03574,7,-1.99,469,75.72,85.5,3307507.26,1.49,2250,3.02
MKT-03575,10,6.16,424,225.39,92.34,4937140.66,3.95,217717,3.66
