customer_id,age,income,employment_status,credit_score,existing_loans,loan_amount_requested,loan_purpose,loan_approval_status,debt_to_income_ratio,loan_interest_rate,loan_term,default_risk
852d073c,27,88116,Unemployed,629,2,323611,Education,Approved,0.76,14.1,120,Medium
2807c3d1,29,83062,Self-employed,316,1,80950,Business,Approved,0.6,10.37,60,Low
a292ca8e,68,136871,Self-employed,750,1,489224,Personal,Approved,0.43,4.91,120,High
346e4731,55,87145,Part-time,466,2,214343,Business,Approved,0.22,13.31,48,Medium
8cb0a7ad,20,65113,Self-employed,383,4,232553,Business,Pending,0.71,8.78,60,Low
fe11f720,69,43009,Unemployed,391,5,236564,Home,Approved,0.36,7.18,12,Low
130b8d4c,67,68111,Full-time,321,1,161335,Education,Rejected,0.56,6.63,360,Medium
e8d6c5bf,30,99480,Unemployed,321,4,155580,Personal,Pending,0.51,8.49,36,Low
c9974bd4,24,97555,Self-employed,516,2,98068,Car,Pending,0.49,10.14,48,High
e189c02d,67,134470,Self-employed,718,3,491554,Home,Pending,0.61,7.13,24,High
f446af33,38,37554,Part-time,626,2,68715,Business,Rejected,0.8,11.2,24,Medium
27af7dda,64,41827,Self-employed,789,4,428312,Education,Approved,0.59,9.76,12,Low
0cbf4bc2,34,109258,Full-time,422,5,246303,Home,Rejected,0.29,5.21,24,High
fd8e678a,36,114859,Self-employed,524,1,237481,Car,Approved,0.15,10.67,12,Low
7f09b18e,43,51269,Full-time,355,5,161993,Education,Rejected,0.27,9.85,120,Medium
f99af128,36,114180,Unemployed,600,4,80126,Education,Approved,0.52,14.04,36,Low
86d32b29,34,122548,Part-time,818,0,326479,Personal,Rejected,0.73,8.3,360,Medium
bf6291ac,22,62164,Part-time,746,2,464168,Personal,Approved,0.72,10.63,12,Medium
ccf58651,25,139327,Self-employed,445,2,152778,Car,Approved,0.61,14.36,180,Low
c524dbdf,57,57544,Unemployed,497,0,405033,Personal,Approved,0.13,5.47,60,Low
5cee2da6,41,65166,Full-time,660,0,360414,Business,Approved,0.76,10.38,48,Medium
dc245805,32,84008,Unemployed,805,5,136899,Personal,Approved,0.77,2.93,60,Medium
d33e43c2,62,87489,Full-time,488,4,125376,Personal,Approved,0.6,14.09,36,Medium
fc04d0f8,66,65499,Self-employed,833,0,352448,Education,Approved,0.28,12.61,240,Medium
b4a936ae,53,33801,Full-time,666,0,477542,Personal,Approved,0.35,10.01,120,Medium
c8ced570,60,47714,Part-time,361,4,248630,Personal,Approved,0.33,10.64,60,Medium
ab3b7879,26,128683,Full-time,716,1,271142,Business,Rejected,0.23,6.3,360,Low
9988ca9d,45,126216,Part-time,622,4,133277,Business,Pending,0.66,4.12,240,Medium
bca61cdd,42,74524,Unemployed,352,5,344403,Personal,Approved,0.64,7.47,24,High
af1c18db,27,35055,Full-time,793,2,24768,Education,Rejected,0.57,5.42,360,Low
de43eb14,20,129360,Self-employed,394,4,256627,Business,Pending,0.24,14.62,180,Medium
47e3dc5e,31,115557,Self-employed,660,5,428706,Car,Approved,0.68,4.27,180,Low
d8b6e70a,25,83001,Unemployed,545,5,476964,Home,Approved,0.42,6.84,12,Low
a8ca79e3,33,148250,Full-time,371,4,408247,Car,Rejected,0.74,13.23,60,Low
f3b5e628,38,133694,Full-time,551,3,388317,Personal,Approved,0.31,12.93,60,Low
cbb76f10,19,34835,Part-time,566,3,355008,Education,Rejected,0.26,6.35,120,Low
4a1a8aa1,51,142269,Self-employed,457,4,485856,Education,Approved,0.42,6.79,48,Low
d4b6865c,42,60524,Unemployed,301,0,385731,Personal,Approved,0.42,7.27,120,Low
b62dae34,45,142870,Full-time,740,2,194737,Car,Approved,0.68,4.67,240,Low
ccc7968f,50,117118,Unemployed,632,5,169496,Education,Approved,0.66,14.04,120,Low
37bcbde9,20,82094,Unemployed,661,0,359002,Education,Approved,0.42,6.3,12,High
be12409b,60,26565,Unemployed,740,2,308178,Home,Approved,0.15,13.47,24,Low
3cbd5243,61,31216,Self-employed,643,0,367650,Education,Rejected,0.47,6.32,60,Low
b2e67c67,45,80522,Unemployed,767,3,418506,Personal,Approved,0.56,7.48,180,Low
89c67542,67,42645,Full-time,677,4,5665,Business,Rejected,0.27,8.02,360,Medium
0bca74d5,69,101090,Self-employed,364,5,43874,Education,Approved,0.44,12.9,12,Medium
d127f615,46,25264,Self-employed,393,2,302515,Personal,Rejected,0.62,11.71,360,Low
638c4978,34,60656,Self-employed,488,2,157411,Education,Approved,0.36,14.9,24,Medium
c38d6ef0,62,33030,Self-employed,706,4,326934,Education,Rejected,0.63,14.38,60,High
aa7f784c,41,76368,Part-time,642,1,259400,Business,Approved,0.67,6.84,48,Low
a424380a,70,139257,Full-time,459,2,72445,Car,Approved,0.61,2.86,36,Low
2621dddb,21,93111,Part-time,386,1,77673,Education,Approved,0.3,9.4,12,Medium
ac275048,21,103596,Part-time,789,2,53697,Personal,Rejected,0.78,12.82,180,Low
722c21dd,20,147895,Unemployed,491,4,355411,Personal,Rejected,0.72,9.96,12,Low
263ada35,19,110962,Full-time,330,4,399259,Car,Rejected,0.42,7.25,240,Low
4f35dc1f,39,128818,Full-time,619,2,23572,Car,Rejected,0.37,14.2,360,Low
1f04f143,32,96182,Part-time,812,0,210081,Personal,Approved,0.52,10.87,48,High
e2f98b31,44,107686,Part-time,723,5,153649,Education,Pending,0.79,6.98,24,High
6a4a29a5,19,140419,Unemployed,645,4,48791,Education,Approved,0.52,14.32,60,High
24caa411,33,51761,Unemployed,646,5,396948,Business,Rejected,0.75,9.76,60,High
b10ebe8f,37,67231,Full-time,620,5,491833,Business,Approved,0.59,14.79,180,Medium
d371ec40,44,105358,Full-time,700,4,227680,Business,Pending,0.74,11.98,180,Low
4454465c,45,35559,Unemployed,389,1,302893,Car,Rejected,0.73,6.37,36,Medium
ff7f9912,26,24035,Unemployed,525,1,367173,Car,Approved,0.24,5.55,360,Medium
2b204136,27,87064,Unemployed,570,5,427054,Personal,Approved,0.65,9.57,240,Low
2648586e,38,37749,Part-time,348,5,27254,Education,Approved,0.56,3.47,240,Medium
12aa2dcb,36,143872,Part-time,620,3,145473,Education,Rejected,0.13,11.33,24,Medium
685e0735,70,108268,Unemployed,683,2,353914,Home,Rejected,0.57,14.17,48,Low
7610f03a,35,106343,Full-time,577,4,16754,Education,Approved,0.41,6.17,120,Low
44acf69e,36,35693,Self-employed,698,0,339518,Home,Rejected,0.64,2.52,24,Low
0c8001ec,60,27650,Part-time,462,2,434819,Car,Approved,0.71,7.85,180,Low
ed0ec83e,70,46135,Self-employed,746,0,266559,Education,Approved,0.76,13.08,240,Low
32fe0140,33,59299,Full-time,731,0,366700,Business,Rejected,0.74,4.37,24,Low
74cc6aba,54,55546,Unemployed,518,1,494380,Personal,Approved,0.76,10.92,180,Low
86fd2b92,65,112442,Unemployed,751,3,260138,Car,Approved,0.64,12.95,36,Low
a208c35b,46,144571,Unemployed,784,2,53487,Home,Rejected,0.39,9.14,12,Low
4a8e6969,49,128900,Self-employed,750,4,68773,Business,Rejected,0.68,9.84,180,Medium
0681be5f,50,43848,Self-employed,639,2,345941,Business,Approved,0.31,5.76,360,Low
35579749,38,44911,Part-time,532,3,418600,Education,Approved,0.76,9.82,120,Medium
f59df675,54,146531,Full-time,714,3,462397,Home,Approved,0.44,5.09,24,Low
977456ba,21,72975,Part-time,606,3,325698,Personal,Approved,0.59,5.51,60,Low
703cd62f,24,25907,Unemployed,726,4,53917,Education,Approved,0.47,14.54,240,High
cf8aedce,45,80683,Unemployed,370,2,108970,Business,Approved,0.38,2.73,180,High
ed710563,28,38955,Full-time,490,2,322105,Education,Approved,0.53,8.81,36,Medium
b68e17be,21,21370,Self-employed,803,0,246574,Business,Pending,0.16,14.01,120,Medium
d9c0ac32,33,122624,Self-employed,638,4,362736,Home,Approved,0.69,7.22,120,Medium
6999f09d,70,66757,Unemployed,372,0,227879,Car,Approved,0.28,8.5,60,Low
bec89362,42,98552,Unemployed,702,0,171408,Car,Pending,0.49,2.91,12,Low
f9b5379f,23,106451,Self-employed,472,3,176242,Education,Rejected,0.5,10.9,48,Low
a663253d,20,100764,Unemployed,819,0,133716,Business,Rejected,0.14,8.09,48,Low
1f3db900,51,25321,Unemployed,815,4,452617,Business,Pending,0.72,8.29,12,Low
af25066f,22,127538,Self-employed,674,5,207987,Education,Approved,0.71,8.87,24,High
8875c13a,28,75442,Self-employed,795,2,398603,Personal,Approved,0.46,8.03,180,Low
f212d952,45,46024,Full-time,351,4,338323,Car,Approved,0.41,12.46,36,Low
89388064,38,28428,Part-time,613,4,431578,Personal,Rejected,0.27,8.84,240,Low
1d70744b,64,43538,Self-employed,754,5,38663,Business,Rejected,0.51,6.38,24,High
a0fc8972,67,99840,Self-employed,752,0,435933,Business,Rejected,0.31,7.68,60,Medium
3e06d394,52,50414,Full-time,698,3,309554,Personal,Approved,0.65,7.97,240,Low
7582fa6d,18,31353,Full-time,505,2,366990,Home,Approved,0.71,11.3,36,Low
ae03cdc4,67,123948,Part-time,789,3,109807,Home,Approved,0.15,14.9,12,High
ac7a5cfb,69,54502,Part-time,778,5,139042,Business,Rejected,0.49,13.84,60,High
18eaecf1,38,36263,Full-time,797,3,115593,Business,Approved,0.14,12.2,24,High
2ee746e4,50,141646,Part-time,584,0,185097,Home,Approved,0.27,13.66,12,Low
4e843859,48,101700,Self-employed,562,5,498218,Car,Approved,0.26,5.44,12,Low
d02cc374,31,81251,Part-time,406,2,331077,Home,Approved,0.15,10.35,180,Low
52c3dfe3,69,70738,Self-employed,823,1,97684,Car,Approved,0.66,8.89,36,Medium
d9b2c35d,25,85568,Self-employed,332,4,212279,Business,Rejected,0.75,8.55,36,Medium
5a393403,37,20168,Part-time,387,0,218050,Car,Rejected,0.46,3.81,36,High
386a0142,44,137220,Full-time,669,4,170783,Personal,Approved,0.18,5.37,360,Low
b865aa41,57,44813,Part-time,431,0,452742,Education,Approved,0.71,5.57,240,Low
11e485ae,53,133009,Full-time,741,1,291553,Car,Rejected,0.64,11.72,240,Medium
9ed33ba4,65,96582,Part-time,386,1,7486,Car,Rejected,0.7,9.89,60,Low
171867f8,33,108428,Full-time,741,5,328116,Education,Approved,0.73,11.47,60,Low
3fb84489,43,81827,Self-employed,566,3,178531,Personal,Approved,0.16,7.69,120,High
3d3e10c4,65,144278,Self-employed,472,0,370453,Home,Rejected,0.72,5.81,240,High
91630d85,49,80308,Part-time,604,1,109520,Personal,Approved,0.29,3.48,360,Low
e36ce4c1,45,54815,Part-time,680,1,209028,Home,Approved,0.28,8.95,48,Low
0f98ff0f,21,43738,Self-employed,636,4,242844,Personal,Rejected,0.23,3.96,24,Low
e27ca6b8,67,77809,Unemployed,370,1,495849,Home,Approved,0.67,4.77,180,Medium
a592a714,38,73139,Unemployed,437,0,167914,Business,Rejected,0.29,10.52,120,Low
416941d0,48,79535,Part-time,509,4,251588,Personal,Rejected,0.52,8.09,120,Medium
7e3b41b2,26,117644,Self-employed,432,1,201086,Personal,Approved,0.5,6.28,240,Medium
81aa4eea,55,38899,Unemployed,681,1,5979,Business,Approved,0.75,10.49,60,High
916c50a0,21,86636,Unemployed,697,1,366120,Business,Approved,0.17,6.7,24,Low
93bbe476,70,22129,Self-employed,504,4,286806,Home,Approved,0.55,4.11,24,Low
ed58d92a,61,21526,Self-employed,748,5,106277,Business,Approved,0.43,8.27,60,High
17cc112b,47,22297,Unemployed,820,3,10974,Personal,Approved,0.7,7.91,36,Medium
b7f5b024,36,45873,Part-time,805,5,291813,Home,Approved,0.73,5.11,240,High
6cad75cf,55,66911,Self-employed,596,2,306014,Car,Approved,0.2,3.34,180,Medium
31695d03,58,77387,Part-time,653,1,445772,Car,Approved,0.46,11.95,120,Low
091f8170,42,57955,Full-time,351,5,337287,Home,Pending,0.61,8.4,240,Medium
f4d94310,31,118682,Unemployed,652,0,14698,Business,Rejected,0.29,4.99,360,High
ad75d6e7,18,37546,Self-employed,480,2,270395,Business,Pending,0.12,7.29,36,Medium
96466acb,39,134263,Unemployed,671,2,134497,Business,Pending,0.77,12.89,240,Low
c0df401e,42,47985,Full-time,849,0,466305,Education,Approved,0.76,7.62,36,Low
7c9eb3de,63,99553,Unemployed,707,4,35764,Business,Approved,0.26,13.07,48,High
9d8bd5a4,60,80971,Unemployed,689,1,212863,Personal,Approved,0.44,12.31,12,Low
4fb2052e,35,81334,Part-time,714,0,356361,Business,Approved,0.66,9.73,120,Low
8f8dd294,59,106937,Self-employed,403,2,70579,Education,Approved,0.29,6.17,60,Medium
329a17f5,51,140103,Unemployed,787,3,26702,Personal,Approved,0.47,11.5,12,High
845dc799,18,124121,Self-employed,775,0,442081,Education,Approved,0.64,6.77,120,Low
b0ccaa74,31,78217,Unemployed,746,4,411279,Education,Approved,0.4,4.7,360,Medium
d056c8f4,23,37030,Self-employed,643,3,10790,Education,Rejected,0.79,3.76,60,Medium
2881202e,25,34334,Part-time,701,1,10347,Business,Rejected,0.3,4.96,240,Medium
67eb699d,69,53312,Self-employed,479,1,443465,Business,Approved,0.69,13.54,12,Low
595c9fbd,55,118226,Self-employed,482,0,207362,Home,Approved,0.41,14.56,48,High
e93e1c91,43,110970,Unemployed,580,0,427872,Home,Rejected,0.64,8.06,180,High
aece6932,56,124583,Part-time,640,0,334259,Car,Approved,0.33,8.99,36,Medium
3b8d90ba,39,64524,Part-time,547,2,272115,Education,Approved,0.42,11.17,48,Low
5b9a3ba0,66,83131,Full-time,702,3,23767,Home,Approved,0.22,12.89,12,Low
665b3d08,41,107974,Part-time,599,1,400409,Home,Approved,0.69,14.88,36,Low
e679b000,48,116827,Unemployed,593,3,105611,Home,Rejected,0.41,4.97,180,High
f4454567,47,56480,Unemployed,751,5,30960,Home,Pending,0.2,13.03,12,Low
12a9fe5e,41,127941,Self-employed,626,0,347540,Business,Approved,0.75,7.61,240,Low
eea7e2fe,40,136013,Part-time,542,5,78541,Personal,Approved,0.37,9.29,180,High
319b97ce,34,134882,Unemployed,664,4,285448,Education,Rejected,0.33,8.26,24,High
4e55d9e3,53,20791,Self-employed,600,4,437643,Home,Rejected,0.44,12.63,180,Low
22a1e8d4,30,37862,Self-employed,654,5,257634,Car,Pending,0.68,3.72,24,Low
ef70c996,58,37986,Unemployed,512,3,420296,Business,Approved,0.68,13.56,48,Low
ac8375de,44,144064,Self-employed,548,2,416157,Education,Approved,0.66,11.97,36,High
8b1bab32,61,145477,Part-time,307,1,251681,Car,Approved,0.54,12.88,60,Low
e6907059,29,117078,Part-time,606,3,393672,Home,Approved,0.26,10.08,360,Medium
2d3e3b80,45,84285,Full-time,357,2,448603,Car,Pending,0.45,10.74,12,High
2f406341,43,130052,Part-time,721,2,480374,Personal,Rejected,0.57,4.32,12,Low
f94648a6,24,99704,Part-time,302,5,373311,Home,Rejected,0.73,13.21,360,Low
dc75cea2,59,25145,Unemployed,590,3,454995,Personal,Rejected,0.41,10.7,60,Low
dd75ed02,39,97205,Unemployed,408,2,460052,Car,Approved,0.35,2.6,120,High
d6c3327f,54,58120,Self-employed,415,3,63438,Home,Approved,0.21,10.9,12,Medium
77796bc6,35,31607,Full-time,311,2,497360,Business,Approved,0.23,5.35,120,Low
9b19dad2,20,122042,Self-employed,408,2,82517,Education,Approved,0.73,5.93,60,High
ba55eb43,18,42063,Unemployed,735,2,23221,Car,Rejected,0.72,10.91,180,Low
c39a4947,65,41271,Unemployed,501,4,467904,Home,Pending,0.3,9.97,60,Low
7898e5f8,43,46800,Unemployed,400,5,234942,Car,Approved,0.67,11.53,24,Low
6f663c7a,69,143343,Full-time,757,3,172493,Home,Rejected,0.75,14.94,48,Low
b0308acf,39,48646,Full-time,846,2,248258,Personal,Rejected,0.3,9.06,60,Medium
ec6289a9,23,87814,Full-time,329,4,67662,Car,Approved,0.5,2.74,12,High
4e70a401,59,91857,Self-employed,760,5,143894,Education,Approved,0.75,12.62,12,Low
06e284d9,21,100528,Self-employed,422,3,215825,Personal,Approved,0.18,8.07,180,High
9370a8bb,33,104304,Full-time,333,0,103534,Business,Approved,0.33,7.56,240,Medium
1115668e,68,110524,Self-employed,409,1,398734,Personal,Approved,0.57,11.91,36,High
97ce6480,31,42965,Full-time,756,2,378122,Home,Rejected,0.48,13.72,120,High
4d056c1d,61,73253,Part-time,716,3,421160,Business,Approved,0.25,7.65,180,High
31e4a1a8,32,37739,Unemployed,578,0,400605,Business,Approved,0.74,14.19,240,Low
e3c94f4d,51,36297,Full-time,571,2,461528,Car,Rejected,0.27,5.88,60,High
cede0d93,27,82150,Unemployed,803,2,428404,Business,Approved,0.12,7.75,48,Low
1066e373,48,85028,Unemployed,593,5,167017,Car,Approved,0.24,13.04,12,Low
4e702ea0,37,82211,Full-time,371,0,24047,Home,Approved,0.8,6.82,12,Low
ccb7a3aa,56,27769,Full-time,673,5,163267,Personal,Approved,0.14,14.73,12,Low
03c17863,19,117107,Full-time,568,4,347449,Business,Approved,0.26,5.95,36,Low
5e2f7204,29,47531,Full-time,322,2,380361,Home,Approved,0.75,11.89,120,Low
524b7512,42,137631,Unemployed,362,3,150910,Business,Approved,0.11,5.98,240,High
bffc5188,62,49005,Self-employed,665,5,304502,Home,Pending,0.26,9.93,360,Medium
db282274,36,51280,Self-employed,484,5,279929,Business,Approved,0.4,8.38,60,Low
d60da9c7,40,146126,Part-time,738,4,461029,Home,Pending,0.73,6.38,240,High
1d065315,50,77645,Unemployed,681,1,154636,Business,Pending,0.52,9.66,60,High
99149c67,23,148949,Self-employed,420,4,251400,Personal,Rejected,0.15,6.42,48,Medium
398673d2,51,81147,Part-time,762,3,134263,Business,Approved,0.68,3.37,120,High
b50e9210,66,42459,Part-time,516,3,378475,Personal,Approved,0.74,14.21,120,Low
fe067970,26,38833,Full-time,690,2,461957,Car,Rejected,0.51,7.33,120,Low
b20a806a,29,27224,Full-time,695,0,217135,Business,Approved,0.28,11.27,360,High
b01170af,70,58615,Self-employed,733,1,120822,Education,Approved,0.75,3.65,120,Low
7bb73373,42,124579,Unemployed,431,5,291153,Education,Rejected,0.79,4.77,240,Medium
2b579eb3,57,53141,Full-time,474,2,384172,Home,Rejected,0.2,8.21,36,Low
62941188,57,116207,Self-employed,586,2,236761,Car,Rejected,0.2,10.83,36,Low
c8f535b5,46,118507,Unemployed,833,2,42137,Personal,Pending,0.2,9.29,48,Low
8575b079,45,120372,Part-time,673,1,91878,Personal,Approved,0.2,10.77,36,Low
45793615,69,106516,Full-time,441,5,101453,Car,Approved,0.16,3.22,360,High
6759e8ee,68,42404,Unemployed,444,5,372551,Personal,Rejected,0.41,8.44,36,Low
dfb2f6c9,64,76946,Self-employed,408,4,36414,Car,Approved,0.66,9.94,240,Low
a9243687,24,82560,Part-time,675,0,186369,Personal,Approved,0.11,14.27,24,Low
540b8b70,34,58874,Unemployed,845,4,336393,Business,Approved,0.34,2.86,48,Low
06423ba6,41,125651,Full-time,781,1,455852,Car,Approved,0.43,4.54,60,Low
866e7adf,55,111362,Self-employed,457,1,46508,Business,Rejected,0.78,14.19,360,High
2152db2d,30,113701,Unemployed,337,2,13565,Business,Approved,0.23,13.5,48,Low
fda507b8,52,87566,Full-time,755,3,115438,Car,Rejected,0.7,8.54,240,Medium
e8ab356f,67,110001,Self-employed,453,1,127411,Education,Pending,0.14,5.81,24,High
18a90c52,43,71425,Self-employed,719,5,39810,Business,Rejected,0.68,10.97,36,Low
397ae148,22,122377,Part-time,777,0,276849,Car,Approved,0.46,5.11,360,Low
f52e8cd9,36,105777,Full-time,570,0,377373,Business,Approved,0.69,7.01,240,High
2c08616a,53,42494,Self-employed,428,4,27899,Personal,Pending,0.62,6.51,240,Medium
5aecd90c,50,33747,Part-time,320,3,234392,Car,Rejected,0.17,12.45,60,Low
1e9e80c9,63,117513,Full-time,633,0,87936,Home,Approved,0.46,12.72,48,Low
43180c59,64,33080,Part-time,740,4,185646,Business,Approved,0.15,9.89,12,Low
4f930bf0,33,104307,Part-time,479,4,13675,Car,Approved,0.76,2.82,180,Low
a87349a7,49,47179,Self-employed,579,5,246009,Home,Approved,0.42,6.3,36,Medium
b345db48,22,115255,Part-time,314,0,52793,Business,Rejected,0.17,8.67,60,High
bcd7773e,57,81841,Unemployed,792,0,270956,Education,Approved,0.38,12.01,180,Low
cbda4ba9,36,115234,Self-employed,681,2,144877,Car,Approved,0.42,14.12,24,Medium
c40c6458,46,68438,Unemployed,673,3,17729,Business,Rejected,0.68,7.66,48,High
af6b3a19,60,108060,Unemployed,799,2,239901,Car,Approved,0.38,13.11,360,Low
ee3f407c,38,75123,Unemployed,499,4,449226,Home,Rejected,0.7,12.06,240,Medium
7ad08185,35,127113,Part-time,837,5,485848,Personal,Rejected,0.1,13.72,12,Low
d255fc91,31,69778,Self-employed,735,4,384129,Car,Approved,0.51,7.07,60,Low
26eab3aa,22,58694,Unemployed,727,1,148281,Business,Approved,0.15,3.37,120,Medium
8676c5ad,55,23276,Full-time,468,0,234497,Home,Approved,0.41,7.94,360,Medium
6ffe0703,65,108474,Self-employed,767,0,11587,Personal,Approved,0.58,3.73,240,Low
699ff9c5,70,108595,Full-time,610,4,440558,Home,Approved,0.11,8.85,48,Low
7f74f372,45,32740,Self-employed,303,4,220969,Personal,Approved,0.66,14.99,240,Medium
943e93b0,48,21122,Full-time,368,5,325033,Personal,Pending,0.74,4.2,48,High
3e1e799c,31,145899,Full-time,731,5,5051,Personal,Rejected,0.79,5.46,48,Low
e093cde4,24,38565,Full-time,637,2,267236,Home,Approved,0.34,8.12,240,High
9497c851,48,45094,Full-time,338,3,174569,Car,Approved,0.11,2.81,48,Low
abf6a05e,33,125727,Unemployed,721,4,204948,Car,Approved,0.5,6.33,24,Low
b88d3fe3,36,21131,Part-time,518,2,124046,Car,Rejected,0.54,12.76,60,Low
bb68b8ba,26,120327,Self-employed,432,1,137607,Personal,Approved,0.54,11.94,360,Medium
5c0d80b2,55,148153,Unemployed,386,0,54361,Personal,Approved,0.13,7.59,240,Low
a3952988,29,22574,Self-employed,461,0,210800,Car,Approved,0.49,13.35,48,Medium
8d96ddf7,33,142578,Unemployed,730,5,447962,Personal,Rejected,0.18,10.49,120,Low
4051b72a,51,105408,Part-time,377,2,179016,Personal,Rejected,0.73,7.2,240,Low
0ea75b71,24,63538,Unemployed,439,3,235312,Car,Approved,0.47,8.71,60,Medium
a74c9899,41,39622,Self-employed,471,4,472628,Home,Approved,0.4,7.28,120,Low
d2217907,47,50376,Self-employed,416,1,145350,Business,Approved,0.77,10.77,12,Low
025640dc,39,44536,Full-time,384,3,361417,Education,Approved,0.5,8.1,360,Medium
1f283599,33,33249,Unemployed,538,1,211504,Car,Approved,0.53,8.1,36,High
e2b4aef2,58,25865,Self-employed,415,4,422535,Car,Approved,0.42,8.74,48,High
4f634688,19,41229,Unemployed,602,5,323943,Education,Approved,0.56,14.8,180,High
2449c273,50,83297,Full-time,548,4,103112,Car,Rejected,0.54,9.82,36,Low
200d24a8,64,115713,Self-employed,652,3,136628,Home,Approved,0.25,3.55,360,Low
4be9e72c,40,28350,Unemployed,825,0,14570,Education,Approved,0.79,12.31,24,Low
db160310,52,142144,Part-time,621,5,106980,Education,Rejected,0.45,13.71,48,Low
cb7fed3a,34,72767,Part-time,551,3,293625,Car,Rejected,0.37,6.0,48,Medium
3feb1310,58,128273,Part-time,806,0,379541,Education,Approved,0.53,10.91,240,High
be5fc1d0,67,67120,Unemployed,501,3,216680,Car,Rejected,0.78,4.89,360,High
25af5f94,53,36974,Self-employed,494,2,445750,Car,Rejected,0.19,6.51,120,Low
51b33944,20,75307,Self-employed,530,4,192040,Business,Rejected,0.68,9.31,60,Low
eab02531,28,144584,Part-time,597,0,330558,Car,Pending,0.51,5.35,48,Low
10d40c01,40,51856,Part-time,599,5,150199,Education,Approved,0.69,13.26,240,Medium
073de934,21,42586,Self-employed,376,3,239456,Car,Rejected,0.38,9.28,48,Low
c777d1e2,45,33564,Part-time,598,1,441472,Home,Approved,0.18,7.18,360,Medium
