Customer_ID,Age,Gender,Income,Location,Last_Transaction,Frequent_Merchant,Average_Monthly_Spend,Social_Media_Platform,Engagement_Score,Customer_Feedback,Review_Score,Credit_Score,Existing_Loans,Loan_Offer,Food_Expense,Entertainment_Expense,Bills_Expense,Savings_Expense,Fraud_Score,Financial_Advice,Investment_Profile
CUST-0635,48,Female,1265930,Mumbai,7334,Flipkart,26814,Twitter,100,Positive,2,516,1,Credit Card Offer,5814,10137,33148,14380,68,Invest in Mutual Funds,Gold
CUST-0636,71,Female,2499724,Delhi,5905,DMart,72853,Instagram,23,Negative,1,808,3,Credit Card Offer,4030,5238,23710,6859,63,Invest in Mutual Funds,Fixed Deposits
CUST-0637,72,Male,407987,Pune,7856,Reliance Digital,8133,Twitter,98,Positive,5,513,4,Car Loan,15592,1097,33218,46269,22,Consider a Loan,Gold
CUST-0638,31,Male,931534,Bangalore,529,Myntra,92231,LinkedIn,4,Positive,3,769,1,Car Loan,1431,9835,45320,23212,21,Increase Savings,Stocks
CUST-0639,58,Female,1520122,Ahmedabad,6900,Reliance Digital,40574,Twitter,39,Positive,2,725,4,Personal Loan,4164,2310,12752,9376,25,Reduce Spending,Gold
CUST-0640,62,Female,2422059,Kolkata,5732,Big Bazaar,95918,Facebook,50,Negative,4,778,2,Personal Loan,16712,1123,49847,45860,16,Increase Savings,Gold
CUST-0641,73,Male,995112,Ahmedabad,6213,Reliance Digital,52669,LinkedIn,50,Neutral,4,313,2,Credit Card Offer,15398,12974,25070,18852,24,Invest in Mutual Funds,Gold
CUST-0642,51,Male,605557,Kolkata,7074,Reliance Digital,58738,Twitter,11,Negative,2,562,0,Credit Card Offer,15897,4186,21357,19209,44,Invest in Mutual Funds,Bonds
CUST-0643,25,Female,1259687,Delhi,6322,Amazon,70951,Twitter,96,Positive,3,315,2,Credit Card Offer,7509,982,4827,5680,18,Invest in Mutual Funds,Fixed Deposits
CUST-0644,27,Male,1763736,Delhi,352,Amazon,90046,Twitter,6,Negative,5,766,3,Credit Card Offer,8202,13879,11181,10795,19,Consider a Loan,Bonds
CUST-0645,20,Male,865997,Mumbai,9745,Reliance Digital,46870,Facebook,23,Neutral,5,367,4,Credit Card Offer,5114,12022,20838,24341,16,Reduce Spending,Bonds
CUST-0646,28,Male,1114722,Delhi,2229,DMart,89842,LinkedIn,14,Neutral,3,799,5,Personal Loan,12914,4900,6905,13514,33,Increase Savings,Fixed Deposits
CUST-0647,22,Female,1958761,Lucknow,1028,Flipkart,84030,Twitter,52,Neutral,3,523,1,Home Loan,3473,6448,17651,10866,97,Consider a Loan,Fixed Deposits
CUST-0648,51,Male,2445281,Hyderabad,6345,Flipkart,41936,LinkedIn,57,Neutral,2,699,1,Credit Card Offer,4261,2796,19953,39867,73,Increase Savings,Fixed Deposits
CUST-0649,69,Male,1818886,Bangalore,4524,Flipkart,33035,Twitter,62,Negative,5,526,5,Credit Card Offer,5262,6128,33733,28588,13,Consider a Loan,Stocks
CUST-0650,41,Female,1656617,Hyderabad,3793,DMart,98032,Facebook,49,Positive,5,819,4,Personal Loan,13600,8814,12993,20510,84,Invest in Mutual Funds,Gold
CUST-0651,42,Male,1756231,Delhi,5636,Flipkart,29762,LinkedIn,72,Positive,2,602,5,Credit Card Offer,19114,14723,33630,15336,74,Increase Savings,Stocks
CUST-0652,46,Male,2067159,Jaipur,7589,Flipkart,98770,Twitter,12,Negative,5,728,0,Credit Card Offer,12485,11845,38077,33670,95,Consider a Loan,Bonds
CUST-0653,60,Male,1453402,Ahmedabad,2223,DMart,70705,Instagram,37,Neutral,4,645,1,Car Loan,7698,1705,26902,22946,55,Increase Savings,Bonds
CUST-0654,39,Male,1752914,Mumbai,2656,DMart,35424,Facebook,86,Neutral,4,759,3,Home Loan,17051,11894,8599,24115,58,Invest in Mutual Funds,Bonds
CUST-0655,33,Male,347627,Lucknow,5551,Flipkart,18672,LinkedIn,94,Positive,2,688,5,Car Loan,5443,13901,27710,43941,61,Invest in Mutual Funds,Stocks
CUST-0656,40,Male,570938,Pune,8087,Reliance Digital,60292,Instagram,54,Neutral,1,616,0,Home Loan,10203,10484,30279,44576,19,Invest in Mutual Funds,Bonds
CUST-0657,74,Male,1808471,Ahmedabad,3294,Reliance Digital,28487,Twitter,90,Negative,2,661,4,Home Loan,15084,1719,28691,22225,65,Consider a Loan,Fixed Deposits
CUST-0658,49,Male,1351155,Hyderabad,2413,Reliance Digital,78376,Twitter,25,Negative,3,830,1,Credit Card Offer,8469,1560,8681,41087,69,Consider a Loan,Gold
CUST-0659,49,Male,2488787,Bangalore,8563,Reliance Digital,77695,Twitter,87,Negative,2,335,0,Home Loan,13588,14982,35296,13531,36,Increase Savings,Bonds
CUST-0660,45,Male,2169144,Bangalore,3892,Myntra,67207,LinkedIn,73,Negative,4,382,3,Car Loan,17178,3745,27748,19206,70,Increase Savings,Gold
CUST-0661,25,Female,407757,Lucknow,4358,DMart,9059,LinkedIn,90,Negative,2,611,3,Credit Card Offer,9244,13417,15480,1857,53,Increase Savings,Gold
CUST-0662,56,Male,2416790,Mumbai,101,Myntra,29553,Instagram,53,Positive,1,508,1,Home Loan,15347,8791,11712,24636,90,Consider a Loan,Stocks
CUST-0663,42,Female,1437983,Pune,6009,DMart,20888,Instagram,97,Neutral,3,688,1,Home Loan,5699,1585,6192,17738,7,Invest in Mutual Funds,Fixed Deposits
CUST-0664,19,Male,572605,Lucknow,6572,Amazon,79466,LinkedIn,86,Neutral,4,342,4,Car Loan,7585,14185,17752,13271,75,Increase Savings,Fixed Deposits
CUST-0665,32,Male,2094043,Bangalore,6128,Flipkart,96529,Facebook,29,Positive,5,748,5,Car Loan,19513,2797,45606,14567,55,Consider a Loan,Stocks
CUST-0666,65,Male,1645148,Bangalore,8196,Big Bazaar,82535,LinkedIn,44,Negative,1,752,0,Personal Loan,12751,6639,45714,48593,6,Reduce Spending,Stocks
CUST-0667,65,Female,2149437,Hyderabad,4843,Reliance Digital,52093,Twitter,26,Neutral,1,496,5,Car Loan,6900,1188,36397,21017,2,Increase Savings,Gold
CUST-0668,69,Female,2332692,Bangalore,4241,Big Bazaar,50208,Instagram,61,Positive,3,392,1,Credit Card Offer,19864,6555,6281,7874,42,Reduce Spending,Stocks
CUST-0669,24,Female,1774619,Pune,3877,Big Bazaar,80306,LinkedIn,85,Positive,2,457,4,Car Loan,9048,621,20947,30156,51,Reduce Spending,Fixed Deposits
CUST-0670,50,Male,731683,Mumbai,8103,Big Bazaar,81257,Facebook,54,Negative,5,507,4,Home Loan,10396,4742,11835,38301,96,Reduce Spending,Gold
CUST-0671,75,Male,1474766,Chennai,1835,Flipkart,93770,LinkedIn,37,Negative,5,301,5,Personal Loan,19709,14480,11963,20948,32,Invest in Mutual Funds,Stocks
CUST-0672,22,Female,522903,Lucknow,7015,Myntra,65181,LinkedIn,15,Neutral,1,438,1,Credit Card Offer,18955,13580,7942,40038,8,Invest in Mutual Funds,Bonds
CUST-0673,72,Female,1988853,Kolkata,7123,Big Bazaar,32047,Instagram,14,Negative,5,415,3,Credit Card Offer,19983,8087,39732,47816,75,Increase Savings,Stocks
CUST-0674,23,Female,994876,Chennai,1416,Amazon,11496,Facebook,36,Positive,5,462,3,Home Loan,18046,6450,31588,8264,60,Consider a Loan,Stocks
CUST-0675,18,Female,1978492,Pune,3947,Big Bazaar,9129,Twitter,8,Positive,3,545,4,Personal Loan,2163,4587,19299,29714,23,Consider a Loan,Bonds
CUST-0676,70,Male,1658858,Jaipur,474,Flipkart,44909,Facebook,96,Neutral,5,748,2,Home Loan,10402,13945,42958,2253,62,Invest in Mutual Funds,Stocks
CUST-0677,49,Male,1032014,Ahmedabad,2186,Amazon,62595,LinkedIn,44,Neutral,5,649,3,Home Loan,17115,11597,17221,30452,28,Increase Savings,Fixed Deposits
CUST-0678,35,Female,1872253,Bangalore,1611,Reliance Digital,99900,Instagram,31,Positive,5,426,5,Personal Loan,11690,10917,20007,26301,55,Invest in Mutual Funds,Bonds
CUST-0679,59,Female,2311280,Pune,8446,DMart,26450,Twitter,64,Positive,1,458,1,Personal Loan,5754,4166,22600,25987,62,Reduce Spending,Bonds
CUST-0680,75,Male,1208770,Kolkata,6540,DMart,51620,Facebook,6,Negative,4,517,5,Credit Card Offer,13810,11656,11115,35668,3,Consider a Loan,Fixed Deposits
CUST-0681,58,Female,2076529,Mumbai,979,Amazon,71084,Facebook,2,Positive,3,586,3,Car Loan,5996,1925,1123,12749,35,Invest in Mutual Funds,Fixed Deposits
CUST-0682,35,Female,914759,Lucknow,5519,DMart,96564,Twitter,30,Neutral,3,543,1,Personal Loan,14697,3951,19924,30123,36,Increase Savings,Bonds
CUST-0683,71,Male,726031,Delhi,1137,Big Bazaar,28568,LinkedIn,83,Neutral,1,315,2,Personal Loan,5285,13904,21625,1304,52,Consider a Loan,Bonds
CUST-0684,48,Male,1379295,Hyderabad,2332,Amazon,93768,Facebook,71,Neutral,5,826,2,Home Loan,8646,9828,34332,18800,100,Consider a Loan,Bonds
CUST-0685,67,Female,2392775,Pune,7189,DMart,99212,LinkedIn,61,Positive,3,476,1,Car Loan,15663,1232,17641,4825,36,Consider a Loan,Gold
CUST-0686,39,Male,1591207,Ahmedabad,151,Amazon,19197,Instagram,75,Positive,5,429,0,Home Loan,615,5197,43750,24341,56,Reduce Spending,Gold
CUST-0687,20,Female,2322404,Mumbai,1615,DMart,29447,Facebook,85,Negative,3,669,4,Personal Loan,702,3068,11441,33072,22,Invest in Mutual Funds,Fixed Deposits
CUST-0688,71,Female,1668407,Jaipur,4658,Reliance Digital,40496,LinkedIn,28,Neutral,2,773,1,Credit Card Offer,4617,14020,23419,6709,86,Consider a Loan,Fixed Deposits
CUST-0689,43,Female,1880351,Lucknow,2359,Big Bazaar,46238,LinkedIn,20,Positive,1,615,4,Home Loan,16921,6164,22362,47988,44,Invest in Mutual Funds,Stocks
CUST-0690,53,Female,1786362,Kolkata,8733,Big Bazaar,11317,Instagram,70,Positive,2,622,2,Car Loan,2645,3537,37433,1005,96,Invest in Mutual Funds,Fixed Deposits
CUST-0691,32,Female,494485,Pune,5595,Myntra,14122,LinkedIn,91,Positive,2,436,1,Car Loan,14209,12839,40849,31193,24,Reduce Spending,Bonds
CUST-0692,38,Female,2383664,Ahmedabad,5206,DMart,61578,Facebook,36,Neutral,5,525,3,Home Loan,12640,4003,2707,43956,89,Consider a Loan,Bonds
CUST-0693,36,Female,718488,Pune,2660,Big Bazaar,17911,Twitter,94,Neutral,4,578,0,Home Loan,4758,12338,24364,22585,87,Increase Savings,Stocks
CUST-0694,28,Female,1575858,Lucknow,5442,Myntra,44056,Instagram,19,Negative,1,693,5,Car Loan,1196,14829,34112,5917,43,Reduce Spending,Gold
CUST-0695,31,Male,802731,Chennai,7226,Flipkart,19490,Instagram,71,Positive,5,608,4,Car Loan,5176,3886,8214,12580,70,Consider a Loan,Bonds
CUST-0696,62,Female,345788,Jaipur,3529,Big Bazaar,24075,LinkedIn,47,Neutral,3,655,3,Home Loan,5909,10181,9788,44234,4,Reduce Spending,Stocks
CUST-0697,32,Male,2340634,Bangalore,4802,Reliance Digital,53976,Facebook,53,Negative,3,649,4,Personal Loan,10329,6135,37899,48636,15,Consider a Loan,Fixed Deposits
CUST-0698,24,Female,1811666,Chennai,3233,DMart,48748,Facebook,54,Negative,4,637,3,Car Loan,11076,1037,21162,31242,30,Reduce Spending,Gold
CUST-0699,65,Male,1092956,Hyderabad,1524,Amazon,49596,Instagram,93,Negative,1,622,5,Car Loan,11571,8485,1866,22029,29,Consider a Loan,Fixed Deposits
CUST-0700,73,Female,843439,Hyderabad,1376,Myntra,49309,Instagram,27,Negative,5,786,2,Home Loan,16374,8336,6925,33259,98,Reduce Spending,Bonds
CUST-0701,61,Male,1499975,Ahmedabad,6494,Amazon,39821,Instagram,70,Negative,5,364,5,Credit Card Offer,6317,14536,12911,38914,22,Increase Savings,Fixed Deposits
CUST-0702,28,Male,1911613,Lucknow,9806,Myntra,99051,Instagram,3,Positive,5,677,5,Car Loan,9966,10398,10264,49254,80,Consider a Loan,Gold
CUST-0703,43,Male,631640,Kolkata,164,Myntra,40237,Instagram,7,Positive,5,573,2,Home Loan,15509,8794,10403,28402,2,Reduce Spending,Fixed Deposits
CUST-0704,60,Male,1188560,Pune,6967,DMart,22196,LinkedIn,87,Neutral,5,774,0,Credit Card Offer,10047,12122,12484,8182,95,Invest in Mutual Funds,Gold
CUST-0705,69,Female,877720,Ahmedabad,6395,Reliance Digital,50656,Facebook,81,Positive,4,615,2,Car Loan,15217,11085,15744,45286,92,Increase Savings,Stocks
CUST-0706,73,Male,527736,Bangalore,9095,DMart,92100,LinkedIn,31,Neutral,4,459,5,Personal Loan,4664,5705,32020,44413,19,Consider a Loan,Gold
CUST-0707,75,Male,2403660,Hyderabad,3857,Myntra,87179,Facebook,43,Positive,4,337,3,Personal Loan,18138,9220,41904,31133,36,Reduce Spending,Bonds
CUST-0708,28,Female,334896,Pune,3073,DMart,55524,Twitter,89,Negative,3,366,3,Credit Card Offer,18373,4471,34106,11722,30,Consider a Loan,Stocks
CUST-0709,28,Female,1591092,Kolkata,8754,Flipkart,15131,Twitter,10,Positive,5,550,0,Car Loan,15809,2773,24167,4954,26,Reduce Spending,Fixed Deposits
CUST-0710,63,Female,1808544,Bangalore,1508,DMart,11976,LinkedIn,44,Positive,1,494,2,Credit Card Offer,13719,9008,3369,10101,8,Consider a Loan,Gold
CUST-0711,27,Male,2291162,Kolkata,4684,Big Bazaar,33802,Instagram,82,Negative,3,807,2,Car Loan,3161,3731,47559,13563,51,Reduce Spending,Gold
CUST-0712,58,Male,1966351,Hyderabad,500,Reliance Digital,90939,Facebook,49,Positive,2,794,5,Home Loan,3036,1682,8337,34521,49,Increase Savings,Fixed Deposits
CUST-0713,42,Female,2408186,Hyderabad,6658,Myntra,25630,Facebook,42,Neutral,4,607,1,Credit Card Offer,19480,14595,10168,38589,36,Increase Savings,Bonds
CUST-0714,43,Male,1361386,Kolkata,186,Flipkart,20291,Instagram,34,Neutral,5,488,3,Car Loan,17825,14733,41961,42773,55,Consider a Loan,Fixed Deposits
CUST-0715,24,Female,2055362,Bangalore,1096,Flipkart,10663,Instagram,21,Negative,3,641,2,Credit Card Offer,18976,2739,31130,35959,99,Increase Savings,Fixed Deposits
CUST-0716,45,Female,1462888,Jaipur,637,Myntra,99223,LinkedIn,19,Neutral,1,760,0,Personal Loan,14420,2022,17988,10699,60,Reduce Spending,Stocks
CUST-0717,29,Female,1672677,Kolkata,6010,Myntra,89255,Twitter,3,Positive,1,333,0,Car Loan,19227,886,26644,32780,100,Invest in Mutual Funds,Fixed Deposits
CUST-0718,24,Male,388221,Mumbai,8862,Flipkart,81136,LinkedIn,82,Neutral,2,301,2,Personal Loan,6708,11789,1541,27502,93,Increase Savings,Fixed Deposits
CUST-0719,52,Male,1031074,Lucknow,7840,DMart,27526,Facebook,93,Neutral,5,849,2,Car Loan,16201,13462,44328,45113,36,Reduce Spending,Gold
CUST-0720,26,Female,745052,Ahmedabad,5215,Myntra,72773,Facebook,42,Neutral,1,631,4,Credit Card Offer,2401,12039,45820,8855,45,Consider a Loan,Gold
CUST-0721,34,Male,2363563,Chennai,6655,Amazon,12679,Facebook,47,Negative,1,693,3,Credit Card Offer,8114,12652,28735,39492,42,Increase Savings,Stocks
CUST-0722,45,Male,2292901,Bangalore,8488,Amazon,95214,Instagram,93,Negative,3,467,1,Car Loan,19594,11187,16703,1135,26,Invest in Mutual Funds,Bonds
CUST-0723,64,Male,611618,Lucknow,3331,Amazon,79971,Twitter,73,Positive,4,771,1,Credit Card Offer,17394,6556,10821,21581,16,Reduce Spending,Fixed Deposits
CUST-0724,48,Female,1706567,Ahmedabad,7591,Myntra,81196,Instagram,79,Neutral,4,525,2,Car Loan,8990,5754,8496,12485,82,Reduce Spending,Stocks
CUST-0725,63,Male,863780,Pune,5426,Flipkart,16238,LinkedIn,76,Negative,1,775,3,Home Loan,6359,4738,7609,31762,27,Invest in Mutual Funds,Gold
CUST-0726,69,Male,2487489,Hyderabad,4300,Amazon,32955,Instagram,90,Negative,1,361,3,Home Loan,16532,4996,22156,13561,63,Increase Savings,Stocks
CUST-0727,37,Male,1120927,Lucknow,2389,Myntra,47336,Facebook,11,Negative,1,841,0,Home Loan,12454,9405,33446,21604,91,Consider a Loan,Fixed Deposits
CUST-0728,47,Male,2167679,Chennai,5584,Reliance Digital,40901,Facebook,34,Neutral,1,685,5,Credit Card Offer,7400,14147,27397,23144,28,Increase Savings,Stocks
CUST-0729,19,Female,941509,Bangalore,6232,Myntra,72157,Facebook,12,Positive,5,318,2,Car Loan,15428,8799,40446,1495,4,Invest in Mutual Funds,Stocks
CUST-0730,74,Male,2489684,Delhi,6214,DMart,86684,LinkedIn,2,Neutral,4,471,1,Car Loan,10469,10377,4145,27320,1,Reduce Spending,Bonds
CUST-0731,53,Female,2357236,Kolkata,3022,Big Bazaar,88874,Facebook,51,Negative,4,508,4,Personal Loan,11636,9382,25603,28901,21,Reduce Spending,Gold
CUST-0732,30,Female,402234,Jaipur,901,Myntra,27187,Instagram,43,Negative,2,746,1,Credit Card Offer,16164,3424,37891,7134,63,Reduce Spending,Gold
CUST-0733,45,Female,750549,Ahmedabad,6324,Myntra,46988,LinkedIn,96,Negative,3,494,3,Car Loan,11272,9666,43116,41300,47,Consider a Loan,Bonds
CUST-0734,37,Female,2339613,Pune,1660,Reliance Digital,26384,Instagram,65,Negative,1,828,2,Personal Loan,12320,11684,48709,31743,2,Reduce Spending,Fixed Deposits
CUST-0735,64,Male,506477,Hyderabad,4795,Reliance Digital,23835,Twitter,27,Neutral,5,317,4,Personal Loan,14767,2204,27372,35514,70,Consider a Loan,Gold
CUST-0736,21,Male,960488,Kolkata,8234,DMart,52284,Instagram,82,Negative,1,443,4,Personal Loan,11149,1145,30454,25126,24,Invest in Mutual Funds,Bonds
CUST-0737,33,Male,720772,Hyderabad,9921,Flipkart,73006,Instagram,95,Neutral,1,333,0,Personal Loan,7203,4688,29250,22700,12,Increase Savings,Bonds
CUST-0738,75,Male,1040277,Lucknow,4529,Big Bazaar,23593,Twitter,45,Neutral,3,801,4,Home Loan,15840,12837,25443,14098,78,Consider a Loan,Bonds
CUST-0739,69,Female,1598258,Bangalore,288,Myntra,16312,Twitter,34,Negative,2,335,2,Car Loan,14260,4968,19038,21111,94,Increase Savings,Stocks
CUST-0740,31,Male,1985120,Bangalore,6063,DMart,19209,LinkedIn,83,Negative,4,301,0,Personal Loan,19944,11073,26690,7556,64,Consider a Loan,Gold
CUST-0741,49,Male,1015452,Jaipur,4597,DMart,29708,Twitter,82,Neutral,1,621,3,Personal Loan,11107,14151,25925,18007,28,Increase Savings,Bonds
CUST-0742,74,Male,700199,Chennai,832,Myntra,13160,Twitter,22,Neutral,5,460,3,Car Loan,4349,13930,22458,24290,57,Reduce Spending,Fixed Deposits
CUST-0743,74,Female,2103762,Ahmedabad,644,Myntra,12268,Facebook,23,Positive,5,374,2,Credit Card Offer,2206,11915,25058,36277,78,Reduce Spending,Bonds
CUST-0744,51,Female,772302,Chennai,6696,Big Bazaar,55816,Instagram,39,Positive,5,839,3,Credit Card Offer,14629,9936,44132,42998,73,Increase Savings,Stocks
CUST-0745,65,Male,941890,Delhi,4748,Reliance Digital,73310,Twitter,63,Negative,1,666,2,Home Loan,1997,6762,8581,12586,83,Reduce Spending,Bonds
CUST-0746,60,Female,1928963,Mumbai,1639,Big Bazaar,39524,Facebook,59,Neutral,2,797,1,Home Loan,12453,7007,2778,3481,90,Invest in Mutual Funds,Bonds
CUST-0747,21,Female,1679747,Jaipur,8493,Flipkart,62747,Facebook,7,Neutral,4,623,0,Home Loan,18699,6759,4854,12165,49,Consider a Loan,Fixed Deposits
CUST-0748,35,Female,1072437,Hyderabad,6429,Reliance Digital,94044,Facebook,94,Positive,1,783,3,Home Loan,9294,4708,46039,32322,86,Increase Savings,Gold
CUST-0749,69,Female,1723779,Hyderabad,8081,Amazon,29865,Facebook,49,Negative,3,490,1,Personal Loan,14184,10986,26638,18438,85,Invest in Mutual Funds,Stocks
CUST-0750,32,Female,1584741,Mumbai,6391,Flipkart,70370,Facebook,21,Positive,4,374,4,Home Loan,17112,1574,17468,20920,69,Invest in Mutual Funds,Fixed Deposits
CUST-0751,27,Female,1826491,Lucknow,1296,Flipkart,33903,LinkedIn,14,Positive,5,540,0,Personal Loan,12488,6004,41693,14027,33,Consider a Loan,Bonds
CUST-0752,29,Female,1270834,Delhi,2077,Myntra,65787,Facebook,47,Neutral,5,527,2,Car Loan,18558,6960,18315,12828,25,Invest in Mutual Funds,Stocks
CUST-0753,43,Male,1810045,Ahmedabad,6375,Reliance Digital,69716,LinkedIn,73,Positive,1,737,3,Car Loan,3733,3970,6479,16588,92,Invest in Mutual Funds,Bonds
CUST-0754,62,Male,1584494,Ahmedabad,6423,Big Bazaar,52949,Twitter,10,Positive,2,506,4,Car Loan,8401,7945,38746,39708,90,Increase Savings,Gold
CUST-0755,72,Male,779150,Hyderabad,9115,Myntra,30281,LinkedIn,61,Positive,2,833,2,Car Loan,16601,7836,26324,11348,85,Consider a Loan,Bonds
CUST-0756,22,Female,1376707,Delhi,1920,Myntra,83411,LinkedIn,4,Positive,2,718,1,Home Loan,19260,12054,33934,25323,9,Increase Savings,Stocks
CUST-0757,69,Male,1879545,Delhi,4937,DMart,44592,Instagram,28,Positive,5,757,5,Credit Card Offer,13656,11019,29779,38143,8,Invest in Mutual Funds,Bonds
CUST-0758,64,Female,1879730,Delhi,1252,Amazon,65274,Twitter,76,Neutral,2,454,4,Car Loan,10293,13768,2257,22741,3,Consider a Loan,Bonds
CUST-0759,21,Male,649451,Mumbai,8442,Big Bazaar,13552,Twitter,50,Positive,1,646,0,Personal Loan,7779,9381,37194,37454,19,Increase Savings,Stocks
CUST-0760,61,Female,1645189,Delhi,4640,Flipkart,7747,Instagram,31,Positive,3,843,5,Personal Loan,10560,5843,12435,40551,34,Increase Savings,Fixed Deposits
CUST-0761,49,Female,1024405,Ahmedabad,1144,Amazon,40706,Facebook,26,Negative,3,561,1,Personal Loan,2133,6700,34806,32289,16,Reduce Spending,Gold
CUST-0762,31,Male,1605715,Hyderabad,6611,Flipkart,7941,Twitter,21,Neutral,3,484,1,Home Loan,2838,14300,27535,37873,75,Consider a Loan,Gold
CUST-0763,61,Female,2154359,Mumbai,8327,Reliance Digital,77336,Facebook,10,Neutral,4,421,2,Home Loan,3296,4018,30860,49466,67,Consider a Loan,Stocks
CUST-0764,33,Female,535323,Kolkata,4986,Big Bazaar,79272,Facebook,93,Neutral,1,498,1,Home Loan,15647,4797,4130,49572,6,Consider a Loan,Gold
CUST-0765,23,Male,995791,Mumbai,7118,DMart,84299,Twitter,68,Positive,2,512,1,Car Loan,5075,5062,33858,5425,45,Invest in Mutual Funds,Bonds
CUST-0766,27,Female,1162008,Chennai,6192,Amazon,98068,Instagram,3,Negative,1,713,3,Credit Card Offer,16508,9688,31332,31543,30,Reduce Spending,Gold
CUST-0767,61,Male,936379,Jaipur,1553,Amazon,83886,Instagram,72,Negative,5,317,0,Home Loan,10052,8907,16252,30462,32,Increase Savings,Stocks
CUST-0768,69,Female,1960141,Hyderabad,1246,Big Bazaar,52957,Twitter,97,Neutral,5,456,5,Credit Card Offer,8395,2729,14702,24679,9,Increase Savings,Bonds
CUST-0769,61,Male,460401,Hyderabad,2316,Amazon,61879,Instagram,92,Positive,3,674,1,Home Loan,1840,10699,43102,16918,93,Consider a Loan,Gold
CUST-0770,60,Male,1175073,Mumbai,3327,Myntra,32457,Facebook,53,Neutral,2,423,2,Personal Loan,12031,11672,23103,17150,9,Increase Savings,Fixed Deposits
CUST-0771,27,Male,1548901,Bangalore,1761,Reliance Digital,78067,Instagram,82,Positive,5,393,2,Credit Card Offer,15727,12275,11483,46941,78,Reduce Spending,Stocks
CUST-0772,46,Female,2182590,Hyderabad,8619,Amazon,5006,Facebook,45,Negative,5,378,0,Personal Loan,17956,4883,45666,25998,56,Consider a Loan,Stocks
CUST-0773,19,Male,906804,Delhi,3858,Amazon,16104,Facebook,66,Positive,5,647,4,Credit Card Offer,19130,14570,6634,41274,0,Invest in Mutual Funds,Fixed Deposits
CUST-0774,35,Female,930161,Delhi,6279,Big Bazaar,31324,LinkedIn,47,Neutral,1,674,2,Car Loan,18403,9110,7248,28155,13,Reduce Spending,Bonds
CUST-0775,58,Male,700794,Chennai,3216,DMart,87370,LinkedIn,97,Neutral,4,596,2,Personal Loan,4538,1144,8910,4656,32,Invest in Mutual Funds,Bonds
CUST-0776,32,Female,1752795,Lucknow,2831,DMart,61487,LinkedIn,85,Neutral,5,717,5,Car Loan,9053,9514,24554,23252,59,Consider a Loan,Stocks
CUST-0777,23,Female,1700156,Pune,5191,Amazon,13108,Twitter,51,Neutral,2,325,1,Home Loan,11162,5552,6008,1555,66,Reduce Spending,Bonds
CUST-0778,57,Male,553625,Pune,2516,Big Bazaar,85514,LinkedIn,39,Positive,3,308,1,Car Loan,18046,9154,17090,49999,89,Invest in Mutual Funds,Stocks
CUST-0779,49,Male,2236664,Chennai,3922,Amazon,47202,Instagram,43,Neutral,5,804,1,Personal Loan,8599,9124,48125,22627,61,Consider a Loan,Fixed Deposits
CUST-0780,61,Female,2254528,Lucknow,5192,Myntra,43409,Instagram,77,Positive,4,341,1,Credit Card Offer,3810,7500,41676,20139,32,Invest in Mutual Funds,Fixed Deposits
