business_id,business_name,industry,annual_revenue,annual_expenses,profit_margin,credit_score,loan_amount,risk_category,social_media_presence,customer_sentiment_score
BUS-02063,Business_2063,Education,3717580.84,1525976.64,58.95,458,941457.89,High,2503125,2.6
BUS-02064,Business_2064,Manufacturing,29917914.69,10872524.47,63.66,403,4683319.86,High,1425733,3.54
BUS-02065,Business_2065,Retail,6579353.05,1949192.72,70.37,779,339360.09,Low,230512,1.99
BUS-02066,Business_2066,Manufacturing,27273373.9,10222467.19,62.52,329,1831176.05,High,4669299,4.71
BUS-02067,Business_2067,Healthcare,34273368.39,20027924.21,41.56,462,2373484.63,High,4781389,2.02
BUS-02068,Business_2068,Healthcare,45756091.68,20485834.48,55.23,462,3567720.66,High,4517265,2.64
BUS-02069,Business_2069,Healthcare,26044145.22,13723711.07,47.31,423,4360136.15,High,3190377,2.07
BUS-02070,Business_2070,Real Estate,4065095.24,136601.82,96.64,677,705728.5,Medium,3173951,2.54
BUS-02071,Business_2071,Education,985883.81,596994.75,39.45,642,88150.38,Medium,4614902,1.11
BUS-02072,Business_2072,Manufacturing,31552657.9,18635382.67,40.94,710,2225502.47,Low,4650400,2.46
BUS-02073,Business_2073,Healthcare,11517921.83,5728016.99,50.27,659,2195574.62,Medium,2099235,2.89
BUS-02074,Business_2074,Healthcare,4540673.44,412842.52,90.91,772,389658.78,Low,3810628,4.7
BUS-02075,Business_2075,Healthcare,14063711.69,8544350.63,39.25,633,2015995.19,Medium,2453021,3.92
BUS-02076,Business_2076,Education,45915168.32,25314112.75,44.87,626,6199352.13,Medium,2837785,2.24
BUS-02077,Business_2077,Healthcare,22854011.74,9024473.94,60.51,623,5199791.61,Medium,2576342,1.51
BUS-02078,Business_2078,Technology,49673404.42,31792656.94,36.0,382,6386537.07,High,3675068,2.82
BUS-02079,Business_2079,Manufacturing,31684656.23,13163278.26,58.46,846,5338600.87,Low,4077132,4.27
BUS-02080,Business_2080,Education,45176623.62,16719929.0,62.99,798,7062894.94,Low,2331729,1.75
BUS-02081,Business_2081,Education,36991043.87,14395604.51,61.08,426,4235213.67,High,2658136,2.79
BUS-02082,Business_2082,Retail,6039187.69,1581048.59,73.82,418,1607652.9,High,4919605,1.35
BUS-02083,Business_2083,Retail,36641478.86,2081359.28,94.32,828,4825652.24,Low,4667550,3.97
BUS-02084,Business_2084,Real Estate,38608191.06,30816823.23,20.18,316,11092177.72,High,4239981,2.34
BUS-02085,Business_2085,Education,34043008.05,17145656.41,49.64,816,4906997.78,Low,3073789,1.46
BUS-02086,Business_2086,Manufacturing,19701665.98,15345544.25,22.11,418,1870674.08,High,1554495,4.01
BUS-02087,Business_2087,Manufacturing,23669566.04,17537228.8,25.91,432,2288846.1,High,2277284,4.94
BUS-02088,Business_2088,Manufacturing,29262200.72,22013199.98,24.77,750,4022107.58,Low,4615844,2.27
BUS-02089,Business_2089,Education,28012546.69,3006078.09,89.27,665,4156330.35,Medium,1705648,4.99
BUS-02090,Business_2090,Real Estate,5410262.84,2566540.14,52.56,514,1136905.75,Medium,2254300,1.68
BUS-02091,Business_2091,Real Estate,9500556.89,5035392.74,47.0,564,1301103.21,Medium,3702293,3.05
BUS-02092,Business_2092,Retail,10775669.39,2470408.76,77.07,758,1559178.21,Low,894765,4.98
BUS-02093,Business_2093,Manufacturing,27856382.67,10534042.93,62.18,451,7618459.88,High,3221165,2.08
BUS-02094,Business_2094,Finance,32788971.44,16012523.8,51.16,410,5635353.26,High,4284983,2.95
BUS-02095,Business_2095,Education,31794682.04,3309224.44,89.59,426,6952637.67,High,3447468,2.73
BUS-02096,Business_2096,Healthcare,30445534.83,13216193.9,56.59,311,1036793.09,High,2566315,4.65
BUS-02097,Business_2097,Healthcare,28341013.6,739523.11,97.39,788,2280237.42,Low,1080363,4.01
BUS-02098,Business_2098,Retail,47998099.09,15359215.5,68.0,548,7160528.18,Medium,976977,3.78
BUS-02099,Business_2099,Technology,22960084.97,15615854.29,31.99,372,2480658.85,High,728800,4.16
BUS-02100,Business_2100,Technology,15361520.28,12487196.58,18.71,836,3218282.91,Low,3217448,3.45
BUS-02101,Business_2101,Finance,38990895.21,33021338.36,15.31,621,5138783.29,Medium,834180,4.56
BUS-02102,Business_2102,Technology,1465977.18,953682.75,34.95,396,271734.88,High,126506,4.84
BUS-02103,Business_2103,Healthcare,24518972.2,7305968.78,70.2,690,5303639.32,Medium,366284,4.49
BUS-02104,Business_2104,Education,14960440.57,5945588.75,60.26,365,1285241.46,High,1904125,1.92
BUS-02105,Business_2105,Education,20859806.54,18709511.38,10.31,576,18677.82,Medium,2235880,3.76
BUS-02106,Business_2106,Finance,3251384.38,454229.92,86.03,341,270015.56,High,1969384,4.22
BUS-02107,Business_2107,Healthcare,7535391.73,1069333.41,85.81,382,965851.37,High,4358602,2.84
BUS-02108,Business_2108,Real Estate,16481954.13,11347706.17,31.15,693,3562208.42,Medium,4646180,2.48
BUS-02109,Business_2109,Technology,28783340.41,11642978.61,59.55,480,8500697.33,High,687954,3.8
BUS-02110,Business_2110,Retail,25054454.85,12411594.38,50.46,496,2716831.91,High,484025,3.51
BUS-02111,Business_2111,Education,8409195.86,1244015.29,85.21,536,2021653.82,Medium,1223698,2.28
BUS-02112,Business_2112,Education,7975874.67,6064266.71,23.97,837,542244.94,Low,1918073,2.62
BUS-02113,Business_2113,Education,43500787.6,38373476.56,11.79,767,12685119.0,Low,806350,4.68
BUS-02114,Business_2114,Retail,26684076.28,20824267.81,21.96,565,3385625.66,Medium,2643011,4.33
BUS-02115,Business_2115,Finance,30185083.03,5613568.07,81.4,448,4314350.21,High,1267726,3.83
BUS-02116,Business_2116,Technology,2191761.09,1211719.97,44.71,539,211176.58,Medium,759042,4.38
BUS-02117,Business_2117,Finance,35563895.02,15701404.02,55.85,753,10471731.5,Low,4542258,3.84
BUS-02118,Business_2118,Real Estate,872544.38,781117.5,10.48,781,207089.75,Low,3904513,2.49
BUS-02119,Business_2119,Finance,6822914.0,3302599.47,51.6,551,1617053.39,Medium,3688991,2.12
BUS-02120,Business_2120,Retail,17181878.93,12232206.8,28.81,420,1202819.81,High,2740883,3.35
BUS-02121,Business_2121,Real Estate,25868021.08,20432428.65,21.01,690,1654551.24,Medium,346740,4.13
BUS-02122,Business_2122,Technology,40113192.82,28076204.87,30.01,326,3802164.59,High,1490188,3.44
BUS-02123,Business_2123,Retail,1339084.62,660594.73,50.67,822,252405.97,Low,499523,1.18
BUS-02124,Business_2124,Finance,4336675.66,3733792.01,13.9,420,763134.59,High,450378,1.88
BUS-02125,Business_2125,Real Estate,27382084.4,22562381.73,17.6,792,5661130.09,Low,4742740,4.25
BUS-02126,Business_2126,Retail,916049.55,485527.96,47.0,534,228791.77,Medium,2740528,4.26
BUS-02127,Business_2127,Real Estate,40074858.11,21824746.2,45.54,378,4334161.66,High,1353862,1.2
BUS-02128,Business_2128,Real Estate,16580900.83,10266144.17,38.08,824,836384.02,Low,1543075,3.88
BUS-02129,Business_2129,Education,2767560.98,422182.18,84.75,753,51168.78,Low,2013697,3.65
BUS-02130,Business_2130,Finance,21216468.21,18399311.72,13.28,485,4276795.98,High,2623538,2.22
BUS-02131,Business_2131,Real Estate,42241170.37,15839414.33,62.5,482,6549031.94,High,4531529,2.62
BUS-02132,Business_2132,Retail,38824262.85,10492216.28,72.98,727,3477174.59,Low,3344515,4.67
BUS-02133,Business_2133,Education,31634283.25,20176068.75,36.22,367,5430757.4,High,1892957,2.76
BUS-02134,Business_2134,Education,25120996.06,1796414.07,92.85,460,309769.17,High,3485174,3.08
BUS-02135,Business_2135,Manufacturing,35092041.79,4121273.44,88.26,823,8211392.32,Low,759770,2.1
BUS-02136,Business_2136,Manufacturing,5677539.04,3939068.72,30.62,820,1637396.04,Low,710972,3.31
BUS-02137,Business_2137,Real Estate,7842442.9,5246619.26,33.1,381,2313262.03,High,3756325,4.79
BUS-02138,Business_2138,Healthcare,11408333.5,989388.31,91.33,639,2455739.49,Medium,4102799,4.17
BUS-02139,Business_2139,Real Estate,6939120.4,3966996.68,42.83,634,629505.23,Medium,4879151,1.02
BUS-02140,Business_2140,Retail,48403369.37,24497151.95,49.39,357,13714867.42,High,4294276,2.73
BUS-02141,Business_2141,Retail,20013662.07,4298773.85,78.52,685,497767.84,Medium,2986901,3.38
BUS-02142,Business_2142,Real Estate,13380897.91,3411737.72,74.5,788,3656853.6,Low,4080393,1.77
BUS-02143,Business_2143,Healthcare,11867372.06,1227774.0,89.65,350,3434983.28,High,4404129,3.03
BUS-02144,Business_2144,Healthcare,4794693.92,159459.8,96.67,330,1323068.02,High,3717498,2.91
BUS-02145,Business_2145,Real Estate,12750316.73,4448548.19,65.11,740,1894720.3,Low,4761311,2.35
BUS-02146,Business_2146,Finance,16988204.47,3912685.77,76.97,335,1995660.68,High,1386094,1.79
BUS-02147,Business_2147,Healthcare,45460544.46,5566474.25,87.76,423,6162327.6,High,3748167,1.65
BUS-02148,Business_2148,Retail,45844496.54,15559001.17,66.06,376,13736236.74,High,4778220,3.93
BUS-02149,Business_2149,Education,32527697.01,18673244.76,42.59,823,5154291.91,Low,4480855,4.36
BUS-02150,Business_2150,Manufacturing,12692002.73,5949314.97,53.13,815,3749468.67,Low,1853813,4.21
BUS-02151,Business_2151,Retail,33157394.54,27161176.74,18.08,723,4013268.42,Low,3161012,1.76
BUS-02152,Business_2152,Real Estate,4234433.9,2076696.22,50.96,843,1160283.2,Low,3206858,3.31
BUS-02153,Business_2153,Healthcare,49784511.76,19292459.65,61.25,350,4179030.09,High,1301630,4.22
BUS-02154,Business_2154,Finance,49878694.41,26226673.48,47.42,832,14279028.4,Low,3495532,3.26
BUS-02155,Business_2155,Education,16250672.88,3212918.07,80.23,438,3433645.6,High,2378062,1.22
BUS-02156,Business_2156,Healthcare,10652780.93,9576855.68,10.1,831,2071069.58,Low,2415858,2.85
BUS-02157,Business_2157,Retail,47433829.36,14572033.61,69.28,641,8996712.74,Medium,1008813,2.87
BUS-02158,Business_2158,Technology,1250588.77,918993.88,26.52,500,273483.42,Medium,3890522,2.53
BUS-02159,Business_2159,Manufacturing,39187717.2,23359340.94,40.39,828,11492648.99,Low,3786505,2.37
BUS-02160,Business_2160,Education,35599509.47,12457914.1,65.01,841,4771149.37,Low,3603176,3.82
BUS-02161,Business_2161,Retail,12689470.35,4665787.63,63.23,573,3719732.84,Medium,1816560,2.75
BUS-02162,Business_2162,Retail,49091964.33,18333509.88,62.65,611,5955779.38,Medium,4587315,3.47
BUS-02163,Business_2163,Manufacturing,2319884.38,1289587.83,44.41,348,6582.15,High,1272931,3.89
BUS-02164,Business_2164,Manufacturing,47406780.53,3467297.84,92.69,420,11949951.3,High,1100653,4.74
BUS-02165,Business_2165,Real Estate,21582549.3,12811292.85,40.64,558,4042226.92,Medium,4043864,1.24
BUS-02166,Business_2166,Technology,30633472.27,6235526.69,79.64,744,6072001.2,Low,706957,1.62
BUS-02167,Business_2167,Retail,13839837.47,5409555.54,60.91,803,3360836.59,Low,3963569,1.81
BUS-02168,Business_2168,Retail,26852633.39,13431451.48,49.98,368,1138458.27,High,3714868,3.88
BUS-02169,Business_2169,Manufacturing,7010716.75,5682173.39,18.95,668,1646695.57,Medium,1437428,3.42
BUS-02170,Business_2170,Finance,41135980.41,6291907.8,84.7,789,12183456.24,Low,4492670,3.32
BUS-02171,Business_2171,Technology,1527381.05,590697.14,61.33,415,40301.66,High,4895946,4.65
BUS-02172,Business_2172,Finance,48106897.41,11530141.99,76.03,464,5288958.82,High,4019307,3.13
BUS-02173,Business_2173,Retail,45453942.81,18342416.97,59.65,534,4431686.71,Medium,4498922,1.54
BUS-02174,Business_2174,Technology,17060853.43,1006685.05,94.1,317,4548651.42,High,2492025,2.5
BUS-02175,Business_2175,Healthcare,29169387.0,6862263.98,76.47,751,5717143.01,Low,1606163,3.92
BUS-02176,Business_2176,Education,2886347.33,468254.49,83.78,563,471052.55,Medium,3214768,1.29
BUS-02177,Business_2177,Healthcare,15475265.78,11856424.29,23.38,696,1429103.54,Medium,512053,1.39
BUS-02178,Business_2178,Healthcare,8543348.95,322261.41,96.23,560,599704.07,Medium,2009768,4.39
BUS-02179,Business_2179,Education,31496423.62,19452071.35,38.24,726,8368729.91,Low,421837,4.36
BUS-02180,Business_2180,Manufacturing,19910145.51,6774270.85,65.98,476,5385103.52,High,2500881,4.74
BUS-02181,Business_2181,Technology,7234360.32,2483590.05,65.67,499,669455.72,High,1749154,2.16
BUS-02182,Business_2182,Finance,41742770.75,1813175.69,95.66,500,232258.59,Medium,2417830,4.82
BUS-02183,Business_2183,Education,48613243.62,32447559.45,33.25,504,5756252.1,Medium,1195959,4.16
BUS-02184,Business_2184,Real Estate,715129.07,377470.43,47.22,565,87867.3,Medium,4000862,3.02
BUS-02185,Business_2185,Healthcare,555006.51,198650.82,64.21,791,54217.09,Low,2517760,1.54
BUS-02186,Business_2186,Retail,16397669.11,9111515.86,44.43,471,2655695.4,High,3055030,1.34
BUS-02187,Business_2187,Healthcare,23231962.59,20016106.31,13.84,497,4940305.86,High,2431497,3.9
BUS-02188,Business_2188,Finance,19200700.67,11800453.41,38.54,493,1274216.3,High,1060085,3.09
BUS-02189,Business_2189,Real Estate,21334630.86,2780759.67,86.97,385,828582.49,High,3008541,1.29
BUS-02190,Business_2190,Finance,34392830.52,14101463.17,59.0,491,2611620.47,High,3888713,4.99
BUS-02191,Business_2191,Technology,8134338.45,3637219.96,55.29,660,143353.18,Medium,3784722,1.59
BUS-02192,Business_2192,Education,31642532.0,20770252.27,34.36,652,7530929.48,Medium,1168020,3.83
BUS-02193,Business_2193,Technology,36572199.65,26992597.97,26.19,784,9723660.69,Low,4019434,1.25
BUS-02194,Business_2194,Healthcare,10795346.83,7949461.8,26.36,695,985291.51,Medium,858373,3.7
BUS-02195,Business_2195,Finance,27061083.26,11447147.16,57.7,408,142064.42,High,495831,1.7
BUS-02196,Business_2196,Education,25165169.56,22316170.24,11.32,310,3879349.23,High,577161,4.3
BUS-02197,Business_2197,Technology,22510217.44,11977739.06,46.79,819,557641.09,Low,4028731,1.84
BUS-02198,Business_2198,Finance,27928531.54,10037421.57,64.06,623,907390.7,Medium,689259,4.28
BUS-02199,Business_2199,Education,44801353.34,19935733.21,55.5,329,9895547.54,High,3330613,2.97
BUS-02200,Business_2200,Real Estate,18702073.41,2156145.68,88.47,776,2691336.75,Low,209110,2.38
BUS-02201,Business_2201,Healthcare,46341812.63,20445579.38,55.88,450,7669510.23,High,2116509,2.93
BUS-02202,Business_2202,Retail,21560147.51,4669890.69,78.34,517,3925154.13,Medium,3529209,3.73
BUS-02203,Business_2203,Retail,7124232.4,1376742.69,80.68,341,821477.91,High,1491598,3.84
BUS-02204,Business_2204,Retail,43524856.36,21123044.88,51.47,788,12219812.79,Low,2868120,2.79
BUS-02205,Business_2205,Healthcare,3609609.27,515427.87,85.72,765,730518.54,Low,4093312,1.84
BUS-02206,Business_2206,Finance,17337030.34,5800168.99,66.54,458,3675068.46,High,968982,4.61
BUS-02207,Business_2207,Education,47319839.43,34512859.91,27.06,561,1794866.0,Medium,2500049,1.41
BUS-02208,Business_2208,Retail,35668381.56,3982169.26,88.84,664,9812422.62,Medium,4096293,2.75
BUS-02209,Business_2209,Finance,16620323.94,12366425.15,25.59,745,645236.07,Low,1193110,2.08
BUS-02210,Business_2210,Finance,26381441.1,14062247.87,46.7,675,5935806.08,Medium,4279689,1.05
BUS-02211,Business_2211,Education,37574959.61,4090403.94,89.11,514,11254032.11,Medium,236543,2.86
BUS-02212,Business_2212,Finance,12275433.54,3360775.78,72.62,418,1932240.28,High,2170056,2.77
BUS-02213,Business_2213,Finance,46887485.13,35515129.28,24.25,699,13257366.48,Medium,4380152,4.44
BUS-02214,Business_2214,Healthcare,4843491.18,2123510.78,56.16,333,133106.32,High,4610836,3.3
BUS-02215,Business_2215,Healthcare,20150272.8,11811786.05,41.38,846,1942291.49,Low,657821,3.88
BUS-02216,Business_2216,Finance,36309802.34,24329356.49,33.0,643,6860992.52,Medium,555443,4.82
BUS-02217,Business_2217,Healthcare,13464547.87,1945057.82,85.55,399,3131076.95,High,1327381,4.71
BUS-02218,Business_2218,Retail,17560076.6,1483663.91,91.55,422,4041477.16,High,3988556,4.77
BUS-02219,Business_2219,Healthcare,45986037.06,8217808.41,82.13,583,3566476.81,Medium,1054329,2.53
BUS-02220,Business_2220,Healthcare,1250808.47,206077.88,83.52,541,347441.09,Medium,3070739,2.69
BUS-02221,Business_2221,Real Estate,46811661.64,42037490.81,10.2,566,503522.73,Medium,598692,1.67
BUS-02222,Business_2222,Manufacturing,38531332.56,31359912.94,18.61,647,7780195.52,Medium,2014543,1.06
BUS-02223,Business_2223,Technology,14685815.14,1403342.6,90.44,542,947339.22,Medium,2868880,3.0
BUS-02224,Business_2224,Finance,49002859.4,18420155.61,62.41,623,8237183.53,Medium,836915,1.79
BUS-02225,Business_2225,Real Estate,1805045.59,237984.3,86.82,695,4193.83,Medium,3530634,3.18
BUS-02226,Business_2226,Retail,39567013.72,25548865.36,35.43,437,9623763.75,High,3703405,1.02
BUS-02227,Business_2227,Healthcare,32270490.3,16362058.45,49.3,672,2720525.49,Medium,3309576,3.36
BUS-02228,Business_2228,Retail,15516742.54,6806310.07,56.14,780,2783740.06,Low,3972623,2.32
BUS-02229,Business_2229,Education,37541120.74,28273585.08,24.69,300,8943649.34,High,4232801,4.9
BUS-02230,Business_2230,Education,32098390.79,25372593.4,20.95,708,122158.86,Low,1598040,3.79
BUS-02231,Business_2231,Technology,10883642.94,2383940.93,78.1,337,631929.44,High,4217362,1.25
BUS-02232,Business_2232,Retail,38945379.99,15597119.59,59.95,789,8883956.3,Low,1828228,2.2
BUS-02233,Business_2233,Manufacturing,28717224.47,9326565.26,67.52,540,3144469.4,Medium,1178302,1.27
BUS-02234,Business_2234,Real Estate,17594684.16,351655.51,98.0,483,4487260.22,High,1284373,3.25
BUS-02235,Business_2235,Retail,30910439.01,16122962.45,47.84,597,9089637.41,Medium,3006531,1.25
BUS-02236,Business_2236,Finance,26934174.85,19761066.41,26.63,689,5679286.77,Medium,1746400,2.64
BUS-02237,Business_2237,Technology,35995501.13,1379317.22,96.17,656,7748735.66,Medium,4892511,1.2
BUS-02238,Business_2238,Technology,42688615.55,25813731.84,39.53,791,12330148.1,Low,2421900,3.01
BUS-02239,Business_2239,Retail,44069389.87,21505682.46,51.2,448,11887181.22,High,4338207,4.99
BUS-02240,Business_2240,Real Estate,34758931.44,26186359.64,24.66,747,8788055.05,Low,2522539,4.19
BUS-02241,Business_2241,Retail,2424458.35,1856166.51,23.44,438,234217.25,High,3784321,3.37
BUS-02242,Business_2242,Manufacturing,20976125.14,15148912.24,27.78,677,2150062.6,Medium,487556,4.0
BUS-02243,Business_2243,Real Estate,10640247.83,7466538.14,29.83,413,2026079.71,High,506436,1.55
BUS-02244,Business_2244,Technology,38054245.46,3471588.21,90.88,691,9729138.05,Medium,2600565,1.24
BUS-02245,Business_2245,Manufacturing,31156975.12,10367023.8,66.73,671,3586793.04,Medium,737535,3.34
BUS-02246,Business_2246,Technology,7689800.79,3210486.87,58.25,712,1518548.83,Low,1645609,3.55
BUS-02247,Business_2247,Real Estate,39904269.94,12294063.36,69.19,729,10852250.46,Low,3576048,4.41
BUS-02248,Business_2248,Real Estate,4360712.95,1735495.6,60.2,309,713658.59,High,3985677,4.55
BUS-02249,Business_2249,Manufacturing,48521830.64,15970716.05,67.09,733,4371882.28,Low,2292364,2.57
BUS-02250,Business_2250,Technology,25526421.45,6224853.0,75.61,734,4648219.76,Low,2274745,2.81
BUS-02251,Business_2251,Healthcare,47981477.72,13116492.76,72.66,340,8766654.38,High,2456987,4.31
BUS-02252,Business_2252,Finance,20311928.27,5496662.01,72.94,540,1773988.85,Medium,2528892,4.42
BUS-02253,Business_2253,Real Estate,3795917.58,1610706.61,57.57,824,623511.68,Low,2151203,4.99
BUS-02254,Business_2254,Manufacturing,30315658.54,3022018.47,90.03,676,2025108.93,Medium,205698,3.73
BUS-02255,Business_2255,Real Estate,14917781.14,339590.16,97.72,387,2922769.17,High,2657125,1.49
BUS-02256,Business_2256,Technology,31936475.75,25625519.03,19.76,689,2742756.91,Medium,3638491,1.79
BUS-02257,Business_2257,Manufacturing,13904102.44,630491.34,95.47,504,4025643.9,Medium,3514621,2.22
BUS-02258,Business_2258,Real Estate,23173068.47,4405282.35,80.99,314,3026676.61,High,1215278,3.58
BUS-02259,Business_2259,Retail,996512.92,894340.89,10.25,350,279599.73,High,3470691,1.4
BUS-02260,Business_2260,Technology,15158566.17,9831933.3,35.14,705,2289304.85,Low,825919,1.78
BUS-02261,Business_2261,Manufacturing,48439828.16,13046255.52,73.07,392,11052462.4,High,646797,3.69
BUS-02262,Business_2262,Healthcare,42834304.97,26914278.96,37.17,654,2461221.54,Medium,1891596,2.56
BUS-02263,Business_2263,Healthcare,15981940.11,13101055.62,18.03,649,2694427.91,Medium,4407882,3.36
BUS-02264,Business_2264,Retail,7054860.8,5088290.59,27.88,605,655522.07,Medium,411413,2.09
BUS-02265,Business_2265,Real Estate,40700663.72,36012557.82,11.52,486,9691847.8,High,3630380,3.77
